"counts","density","mids"
0,0,0.2275
4,0.121821227348865,0.2325
3,0.0913659205116496,0.2375
9,0.274097761534947,0.2425
18,0.548195523069894,0.2475
22,0.67001675041876,0.2525
20,0.609106136744327,0.2575
25,0.761382670930409,0.2625
28,0.852748591442058,0.2675
42,1.27912288716309,0.2725
36,1.09639104613979,0.2775
57,1.73595248972133,0.2825
52,1.58367595553525,0.2875
63,1.91868433074463,0.2925
39,1.18775696665145,0.2975
54,1.64458656920968,0.3025
66,2.01005025125628,0.3075
69,2.10141617176793,0.3125
60,1.82731841023298,0.3175
72,2.19278209227958,0.3225
56,1.70549718288412,0.3275
43,1.3095781940003,0.3325
71,2.16232678544236,0.3375
66,2.0100502512563,0.3425
62,1.88822902390741,0.3475
64,1.94913963758185,0.3525
60,1.82731841023298,0.3575
60,1.82731841023298,0.3625
61,1.8577737170702,0.3675
63,1.91868433074463,0.3725
62,1.88822902390741,0.3775
66,2.01005025125628,0.3825
75,2.28414801279123,0.3875
71,2.16232678544236,0.3925
69,2.10141617176793,0.3975
60,1.82731841023298,0.4025
73,2.22323739911679,0.4075
68,2.07096086493071,0.4125
67,2.0405055580935,0.4175
66,2.01005025125628,0.4225
72,2.19278209227958,0.4275
69,2.10141617176795,0.4325
65,1.97959494441906,0.4375
57,1.73595248972133,0.4425
37,1.12684635297701,0.4475
50,1.52276534186082,0.4525
56,1.70549718288412,0.4575
65,1.97959494441909,0.4625
67,2.0405055580935,0.4675
55,1.6750418760469,0.4725
44,1.34003350083752,0.4775
47,1.43139942134917,0.4825
39,1.18775696665144,0.4875
48,1.46185472818639,0.4925
60,1.82731841023298,0.4975
38,1.15730165981422,0.5025
47,1.43139942134917,0.5075
54,1.64458656920968,0.5125
42,1.27912288716309,0.5175
43,1.3095781940003,0.5225
44,1.34003350083752,0.5275
41,1.24866758032587,0.5325
45,1.37048880767474,0.5375
51,1.55322064869803,0.5425
45,1.37048880767474,0.5475
53,1.61413126237247,0.5525
49,1.4923100350236,0.5575
49,1.4923100350236,0.5625
46,1.40094411451195,0.5675
42,1.27912288716309,0.5725
43,1.30957819400033,0.5775
51,1.55322064869803,0.5825
44,1.34003350083752,0.5875
44,1.34003350083752,0.5925
42,1.27912288716309,0.5975
32,0.974569818790923,0.6025
38,1.15730165981422,0.6075
43,1.3095781940003,0.6125
31,0.944114511953707,0.6175
30,0.913659205116491,0.6225
47,1.43139942134917,0.6275
42,1.27912288716309,0.6325
42,1.27912288716309,0.6375
43,1.3095781940003,0.6425
25,0.761382670930409,0.6475
30,0.913659205116491,0.6525
44,1.34003350083752,0.6575
36,1.09639104613979,0.6625
42,1.27912288716309,0.6675
42,1.27912288716309,0.6725
42,1.27912288716309,0.6775
29,0.883203898279274,0.6825
34,1.03548043246536,0.6875
25,0.761382670930409,0.6925
34,1.03548043246536,0.6975
32,0.974569818790945,0.7025
41,1.24866758032587,0.7075
23,0.700472057255976,0.7125
36,1.09639104613979,0.7175
23,0.700472057255976,0.7225
29,0.883203898279274,0.7275
37,1.12684635297701,0.7325
30,0.913659205116491,0.7375
27,0.822293284604842,0.7425
38,1.15730165981422,0.7475
13,0.395918988883813,0.7525
25,0.761382670930409,0.7575
32,0.974569818790923,0.7625
29,0.883203898279274,0.7675
32,0.974569818790923,0.7725
34,1.03548043246536,0.7775
26,0.791837977767625,0.7825
30,0.913659205116491,0.7875
35,1.06593573930257,0.7925
27,0.822293284604842,0.7975
35,1.0659357393026,0.8025
41,1.24866758032587,0.8075
34,1.03548043246536,0.8125
28,0.852748591442058,0.8175
31,0.944114511953707,0.8225
32,0.974569818790923,0.8275
27,0.822293284604842,0.8325
28,0.852748591442058,0.8375
26,0.791837977767625,0.8425
31,0.944114511953707,0.8475
19,0.578650829907111,0.8525
25,0.761382670930409,0.8575
28,0.852748591442058,0.8625
29,0.883203898279274,0.8675
36,1.09639104613979,0.8725
31,0.944114511953707,0.8775
