"GFP-A","Nile Red-A"
46.8,141.7
341.25,304.85
715,1589.9
193.7,5152.55
155.35,6396.65
790.4,12051
164.45,2011.1
70.2,148.2
111253,107411
62.4,252.2
56.55,45.5
20.15,31.85
30404.4,21136
2915.9,10440.9
44.2,12.35
61800.7,60437.6
91,128.05
2596.75,3199.3
110.5,188.5
98.15,150.8
3833.05,4329.65
223.6,5623.8
492.7,16344.2
929.5,22093.5
76.05,35.1
100.75,8177
35.1,53.95
8407.75,6216.6
1420.25,6148.35
81.25,1280.5
30.55,54.6
81.9,84.5
224.9,139.1
198.25,2422.55
1034.15,7289.1
83.85,73.45
75.4,89.05
21.45,57.85
69.55,154.7
51650.9,28320.5
958.75,9649.9
165721,144893
115.05,821.6
511.55,9935.25
4587.7,29559.4
60.45,53.95
59.15,75.4
68.9,183.3
45336.8,38957.1
50.7,59.15
271.7,5307.25
988.65,12626.3
18253.9,18465.2
49.4,68.9
58.5,87.1
237.9,5554.25
51.35,77.35
9733.75,19478.5
54.6,1151.15
713.05,1538.55
2127.45,5010.2
33.15,50.7
60.45,69.55
93.6,132.6
87.75,96.85
46.8,442
61.1,209.3
2257.45,24980.1
255.45,105.3
797.55,444.6
70040.1,42095.3
56.55,59.8
154.05,293.15
64.35,122.2
91.65,135.2
4947.8,1824.55
144842,135667
50.05,78.65
45.5,25.35
27986.4,16595.8
24586.9,29324.7
21704.8,26308.8
31200,29343.6
882.05,11549.2
39.65,55.9
1691.95,9864.4
21417.5,12856.3
318.5,5296.2
2869.75,8689.85
120.25,321.1
60.45,960.7
328.9,347.1
72.8,131.3
12890.1,35962.5
78.65,109.2
73.45,87.75
61.75,2330.25
137.15,3877.9
84.5,139.1
86.45,107.9
57492.5,39774.1
244.4,1718.6
934.7,9399.65
767,14916.8
16.25,26.65
162.5,1098.5
22582.9,11973
897.65,413.4
46.15,217.75
64.35,61.1
105.3,255.45
57.85,37.7
48.75,161.2
92.3,105.95
1598.35,3134.3
45.5,104
80.6,94.25
71.5,224.9
33.15,87.1
322.4,5668.65
50.05,73.45
91.65,169
78,137.15
31.85,60.45
124.15,721.5
189.15,3308.5
16.9,65.65
3086.2,13213.2
3052.4,11025.9
7108.4,5532.8
191.1,392.6
583.05,8126.3
83.85,154.05
63.05,102.05
282.75,605.8
156.65,2320.5
83.85,121.55
79.95,141.05
257.4,8955.7
61.1,132.6
2440.75,6570.2
662.35,6370
193.05,1883.7
2042.3,4034.55
173475,148274
57.2,132.6
468,10645.7
315.25,11155.9
16246.1,15235.3
174.2,1833
208,267.8
89.05,113.75
2419.3,12964.3
314.6,5775.9
18299.4,19637.1
29569.1,16078.4
31.2,205.4
46.8,75.4
29.25,340.6
3600.35,5697.9
82382.9,98471.8
156,395.85
73.45,97.5
130,161.2
73.45,1055.6
1712.1,12610.6
87.75,388.05
552.5,9064.25
144.3,230.75
9007.05,8856.25
