"counts","density","mids"
0,0,0.0075
0,0,0.0125
0,0,0.0175
0,0,0.0225
0,0,0.0275
0,0,0.0325
0,0,0.0375
0,0,0.0425
0,0,0.0475
0,0,0.0525
1,0.0386473429951691,0.0575
0,0,0.0625
0,0,0.0675
0,0,0.0725
0,0,0.0775
1,0.038647342995169,0.0825
0,0,0.0875
0,0,0.0925
0,0,0.0975
0,0,0.1025
1,0.0386473429951692,0.1075
0,0,0.1125
0,0,0.1175
0,0,0.1225
0,0,0.1275
0,0,0.1325
0,0,0.1375
0,0,0.1425
0,0,0.1475
0,0,0.1525
0,0,0.1575
1,0.038647342995169,0.1625
2,0.0772946859903381,0.1675
0,0,0.1725
0,0,0.1775
0,0,0.1825
0,0,0.1875
0,0,0.1925
0,0,0.1975
0,0,0.2025
3,0.115942028985507,0.2075
0,0,0.2125
1,0.038647342995169,0.2175
1,0.038647342995169,0.2225
1,0.038647342995169,0.2275
0,0,0.2325
1,0.038647342995169,0.2375
2,0.0772946859903385,0.2425
1,0.038647342995169,0.2475
3,0.115942028985507,0.2525
8,0.309178743961352,0.2575
6,0.231884057971014,0.2625
3,0.115942028985507,0.2675
4,0.154589371980676,0.2725
7,0.270531400966183,0.2775
6,0.231884057971014,0.2825
5,0.193236714975845,0.2875
9,0.347826086956525,0.2925
8,0.309178743961352,0.2975
6,0.231884057971014,0.3025
10,0.38647342995169,0.3075
11,0.42512077294686,0.3125
11,0.42512077294686,0.3175
14,0.541062801932367,0.3225
12,0.463768115942029,0.3275
19,0.734299516908212,0.3325
15,0.579710144927536,0.3375
26,1.0048309178744,0.3425
14,0.541062801932367,0.3475
12,0.463768115942029,0.3525
19,0.73429951690822,0.3575
20,0.772946859903381,0.3625
21,0.81159420289855,0.3675
23,0.888888888888888,0.3725
27,1.04347826086956,0.3775
30,1.15942028985507,0.3825
29,1.1207729468599,0.3875
26,1.0048309178744,0.3925
35,1.35265700483092,0.3975
30,1.15942028985507,0.4025
25,0.966183574879226,0.4075
30,1.15942028985507,0.4125
22,0.850241545893719,0.4175
48,1.85507246376813,0.4225
30,1.15942028985507,0.4275
26,1.0048309178744,0.4325
33,1.27536231884058,0.4375
39,1.50724637681159,0.4425
39,1.50724637681159,0.4475
24,0.927536231884057,0.4525
32,1.23671497584541,0.4575
29,1.1207729468599,0.4625
35,1.35265700483092,0.4675
