"FITC-A","mCherry-A"
482.953,9240.35
2964.47,13945.5
189.551,562.688
267.786,1835.29
2705.33,13628.4
252.658,37179
1244.86,39516.8
354.495,19093
371.939,23031.2
3659.46,15568.5
389.38,14220.6
219.231,16763.6
296.455,10161.9
163.516,7088.08
1492.99,767.437
2586.5,4002.12
17654.5,22100.5
212.573,42579.9
180.93,1258.75
10894.4,34488
155.398,41350.9
5173.14,21542.6
145.341,5765.04
656.837,2201.32
234.248,1173.53
144.462,4080.05
181.04,2022.76
1153.65,5588.84
147.467,7712.87
1095.38,11072.6
185.45,42669.4
100521,36756.9
183.69,29794.4
257.76,4679.01
179.645,9544.58
149.752,2843.26
365.266,9475.71
45397.1,8466.71
827.839,41568.3
611.048,1444.94
219.676,9395.97
1260.62,32710
372.756,813.03
131.655,1288.09
375.982,3475.02
339.605,6548.45
322.839,34267.2
190.62,6289
159.591,33689.2
2011.47,42086.7
571.231,21096.1
291.118,44670.6
363.067,6156.26
929.745,9021.47
316.99,34289
1380.64,2056.55
7068.35,3844.61
193.814,6983.04
641.803,28304.6
13816.9,24703.8
359.113,36036.5
259.218,42405.1
30037.8,4150.04
401.373,23090.5
2394.27,1557.81
1827.62,747.571
454.387,22861.2
937.927,6649.65
665.788,5279.56
685.107,15325.8
937.252,4299.85
132.695,1441.92
238.521,16028.3
485.34,30876.4
811.659,6462.18
302.654,756.173
523.92,26139.9
214.041,37633.5
3601.78,970.266
165.247,695.066
199.464,29570
5399.59,20768.6
242.747,6260.4
4298.33,17827.1
1932.68,10635.3
172.489,1302.27
201.169,1218.12
1218.04,19455.3
193.823,3564.39
29280.1,9701.53
64748.5,16191.1
146.125,949.478
2592.46,3554.66
384.611,22283
235.629,11077.2
1393.54,34250.9
190.062,10510.8
923.673,20127.9
3701.97,932.352
397.746,41723.1
158.082,38301
233.992,578.739
598.407,736.768
188.959,8884.63
373.084,13049.2
363.599,5925.56
4738.2,33909.7
2248.43,31723.5
590.196,2150.53
396.297,807.782
56548.2,18963.6
181.038,40837.6
239.942,41166.9
714.098,34079.7
240.186,967.885
217.785,2548.48
537.577,2157.67
1017.24,14619
945.568,44892.4
88939.8,43398.9
440.248,10764.1
658.054,22472.7
184.897,38781.3
4022.63,7117
288.102,23970.4
176.217,19214
356.104,36356
