"FITC-A","mCherry-A"
210.637,1472.72
10576.5,7109.32
3033.24,23408.2
3077.04,23398.9
1209.55,2168.19
240.461,7648.1
6400.72,34345.6
619.588,7758.69
10585,45554.7
360.394,10769.3
5868,45955
110304,43422.7
3389.18,43941.6
467.611,36519.9
1054.79,4910.87
1588.22,19231.7
387.772,3615
393.944,8527.28
191.476,626.611
530.02,15542.3
172.157,4467.46
4464.17,41243.2
1116.65,4105.47
142.358,2094.05
927.383,15458.4
847.883,32819.2
6194.33,30771.8
319.217,29946.9
1816.06,41460.4
436.923,20324.9
2297.61,8111.31
77399.6,22366.1
6176.12,18559.2
10539.9,5829.68
647.352,4322.94
161.823,5402.19
468.72,18588.3
416.857,3299.71
9567.95,38103.1
1884.13,14685.9
1860.77,30296.9
1292.8,34597.5
8983.41,45422.7
180.627,1713.59
2001.12,17397.1
3113.52,41623
3548.59,28251.1
181.021,9964.13
4762.72,25045.2
327.243,28483.2
1513.75,26216.4
2149.99,16951
2331.5,32405.2
2214.15,7948.85
368.111,629.453
2497.99,22333.2
327.734,1644.98
1284.81,21660
527.102,10426.9
634.654,36130.6
3051.46,17639.8
2080.74,6090.11
735.567,30091.6
8346.88,34620.6
1593.68,30963.7
6254.47,21371.9
260.078,4041.88
1671.79,40034.2
627.697,17752.4
731.629,24867.2
1484.02,7937.15
174.682,1702.89
1107.26,28031
412.119,7351.88
1387.05,7754.11
4918.6,16187.1
477.37,26228.3
130.455,602.342
407.987,7385.47
427.63,3205.56
436.605,27867.3
1678.38,27215.3
181.698,1885.82
1165.95,31250.6
210.642,2146.1
909.715,19588
193.147,21864.3
310.379,31580.1
540.569,1165.24
382.928,3251.4
165.855,24964
390.181,17939.9
6342.83,38348.3
308.013,16344.2
578.599,45094.5
472.635,3299.92
1243,5739.88
154.307,7692.83
63619.6,19726.8
2619.73,3064.83
114772,25184
2155,19114.8
466.133,2223.05
2847.97,4741.99
7227.38,4782.75
11097,34636.8
1551.82,28812.3
932.921,43857.7
1892.2,4584.81
