"FITC-A","mCherry-A"
571.662,2647.32
2667.73,17559.5
1969.24,5233.36
159.859,938.957
1031.84,4739.02
175.415,1997.47
194.379,2625.54
652.018,2221.82
4109.51,19108
328.425,2054.84
2333.4,14460.1
370.871,2399.05
7128.14,27195
12889,45951.7
8873.08,31885.1
11090.7,19966.1
18038.6,42027.6
178.35,755.507
510.738,5343.36
168.117,1477.2
563.481,4699.62
1921.77,7463.4
1596.08,7084.77
728.72,4648.55
1264.68,6075.26
1427.69,12954.5
145.13,1380.04
2000.48,15461.9
7354.9,35363.5
357.776,2455.5
3841.06,21539.6
1148.56,8310.35
335.946,4827.6
6798.1,16771.8
169.023,1391.87
504.728,4446.52
9801.18,30848.4
3455.39,19123.6
1262.68,8313.8
240.22,2369.02
1402.3,2310.53
7955.1,36520.2
176.609,1120.61
375.5,8923.26
5294.38,46730.9
2926.08,23181.5
2896.57,11599.6
3805.61,16164.1
147.618,3720.42
602.71,6570.34
2288.16,9982.21
1969.46,11476.2
305.345,2388.4
264.586,2205.49
486.342,4020.94
374.25,10089.9
771.047,4857.45
2627.92,21610.2
2990.96,10904
536.141,2496.56
206.55,757.171
2746.58,16954.7
543.025,2200.93
133.881,1312.64
529.596,2703.87
286.299,1595.19
521.961,12906.8
543.322,7039.13
140.356,2627
6115.82,41387.7
916.944,5002.7
4178.73,30656.3
236.673,1483.9
419.635,3322.09
1260.16,5740.67
5378.52,22491.9
1611.77,9437.06
269.149,2385.74
268.984,1472.82
408.616,7734.07
2958,16865.6
448.717,4492.34
283.029,1623.53
1030.82,3919.03
3133.2,13970.5
572.422,1243.21
4972.81,22084.3
2940.12,20983.4
696.416,8592.13
152.41,1423.82
913.908,4955.72
407.873,3030.76
1182.55,6796.19
449.703,7839.31
6450.2,36761.2
149.586,3222.48
184.547,1643.9
774.204,4681.04
5837.31,41021.2
173.325,2075.9
289.569,2341.91
2314.98,13081.1
833.737,2837.79
2794.24,18033.7
4866.2,21493.9
155.762,1485.8
3172.68,12640.5
701.283,4985.32
629.269,3255.04
3111.88,14710.8
1835.56,8567.47
2306.69,10763.6
206.677,1565.24
2049.77,15875.5
606.321,3200.61
395.731,3630.44
5380.08,24081.7
4876.67,36395.6
217.594,1872.95
2088.78,12774.7
695.338,13212.6
1161.38,10260.7
832.813,5365.68
1503.39,8066.84
146.724,1397.48
2368.91,7935.67
685.252,11063.3
186.855,2902.22
1588.35,6951.5
144.679,1460.51
215.179,1818.19
199.65,1022.54
1914.05,22740.8
132.898,1688.78
4919.42,28961.8
2309.21,11485.2
198.885,1383.3
176.648,1377.74
1002.04,5866.19
6542.1,43809.5
3677.05,16747
235.681,1728.59
551.034,2684.01
235.72,1311.56
257.245,1667.43
257.716,1028.79
313.921,2315.11
924.392,10343.6
226.777,1742.52
1211.15,3010.12
215.413,1382.04
414.223,7482.06
1586.28,29852.6
511.004,3038.87
541.433,5668.04
354.238,3064.27
298.884,4206.39
454.975,1608.78
426.797,2458.6
134.066,1311.69
698.165,35421
832.06,4746.57
8523.08,28763.7
472.443,10590.4
556.793,5852.13
675.762,2427.14
194.297,1586.23
1766.37,15716.6
175.482,1285.35
4008.57,21295.4
186.536,2988.24
177.147,1075.71
1603.68,13141.6
181.756,1849.91
380.759,7501.85
3630.89,13828
1609.53,1663.64
148.099,2503.45
4914.61,19233.5
793.866,9502.87
5477.84,9446.5
348.564,2862.28
1134.18,3260.57
14705.2,40827
1494.37,9680.82
221.984,1173.32
4387.11,27456.2
2252.42,10102.9
243.076,1756.93
2929.52,13530.8
523.777,1478.84
159.454,1247.08
198.948,1613.72
456.17,2208.84
2130.35,9281.97
225.117,1022.08
17109.5,29628.3
280.322,2029.44
127.652,706.202
142.599,1403.08
1218.22,8663.17
2942.1,13669.5
829.583,26793
178.098,1215.85
411.566,1834.01
289.057,2206.62
2367.41,10104.8
3321.18,24644.2
7145.45,31213.9
247.101,2940.98
1086.3,5519.56
1056.66,6134.66
2508.69,15648.6
7197.56,31966.6
1594.44,8138.91
2042.2,10253.6
517.665,1702.12
7502.6,13506.2
5934.54,22604
649.142,4981.4
656.951,4819.81
178.302,1890.1
969.821,4921.01
265.419,2322.92
202.412,1555.81
902.508,7136.84
250.758,2704.44
156.064,1728.92
10996.3,45779.4
585.533,3747.99
221.451,2043.08
303.401,1430.12
770.06,2989.26
1122.08,19849.7
789.138,4554.27
265.357,2913.05
597.862,14810.1
758.681,3194.83
5768.72,44154.9
647.195,4775.81
