"GFP-A","mCherry-A"
1573.4,3798.04
655.181,1652.58
10628.5,11666.9
18345.5,26666
993.485,1447.68
4339.15,5107.51
5230.85,5752.29
6863.56,9727.72
2917.27,6029.88
2514.61,5445.53
27770.1,40741.1
862.31,1185.56
4109.93,5153.23
623.77,1308.83
5784.78,4705.1
45362.3,42746.2
1964.57,3182.13
5464.09,5855.31
2283.08,4699.16
903.706,993.152
19232.9,17808.9
1920.31,2454.86
3768.55,3888.59
3629.06,5206.71
1180.77,1203.97
6107.24,6113.33
994.739,1237.17
8275.07,9735.37
9875.74,10577.8
10581.8,12413.6
3018.78,3096.37
1908.71,2559.44
9469.11,9897.37
2587.96,1822.95
4759.83,5580.26
2249.7,4550.17
10968.6,13145.7
875.853,1715.51
54746.8,41072.6
1013.84,1020.03
2236.65,2591.59
67208.1,71355.1
783.667,878.285
2882.43,2775.76
4205.57,11114.7
16601.7,17078.4
3193.91,3148.29
852.147,1037.39
1037.11,1109.86
93598.7,92316.3
4031.05,8639.95
6903.07,7615.77
10127.4,11879.1
963.814,1162.65
1195.6,1296.13
3287.14,6351.23
1304.04,2679.04
864.384,943.462
1120,1118.46
871.27,1019.67
1086.39,1178.42
1525.27,3761.08
746.496,667.187
992.179,1633.72
1144.47,1270.4
906.291,2127.54
717.107,2358.48
4788.56,4198.89
6103.32,8280.81
827.878,1601.69
6025.57,5806.31
612.506,750.054
2774.45,2615.27
3160.99,5474.18
724.582,905.472
955.059,2502.25
4344.09,3843.33
808.038,1806.41
1025.48,1122.92
4413.03,4929.02
32449.5,35344.2
9144.93,9665.23
3662.62,3791.74
1820.06,2102.37
1613.47,3992.4
31601.3,32391.2
1149.98,2721.56
1300.3,2737.54
9854.85,11427.7
2052.04,1775.69
7258.24,7585.74
21848.7,23467.5
1561.22,3158.63
2806.5,3357.47
805.862,1768.29
3361.02,4580.22
663.654,713.242
2895.16,2945.28
1059.4,1595.11
622.669,1500.08
1583.67,2002.18
1673.8,3800.83
676.838,1948.13
767.872,723.149
1817.01,1949.36
785.997,2798.13
2834.3,2873.57
1124.58,2608.2
1558.63,2635.98
40936.7,50151.9
721.894,1415.71
1819.52,1669.45
792.32,786.33
737.152,1485.03
62029.2,62535.9
7995.21,9321.17
2421.43,5383.17
8320.03,14993.3
1004.83,2487.12
675.789,906.624
6107.85,6269.44
1176.4,2335.08
669.158,1944.58
1807.8,1754.42
7215.85,7627.47
885.478,1091.76
842.445,901.837
6908.83,5340.08
2692.35,5307.75
753.434,1120.33
1025.97,1172.35
868.506,931.328
1536.67,1664.74
1134.85,1128.7
4859.26,4976.23
8079.33,8847.9
4785.46,5737.06
2255.8,5159.71
1316.68,1116.6
1746.33,5323.55
1615.72,4041.98
12224.2,16025.2
3815.76,7827.25
664.55,717.286
12963,14448.1
1008.2,2852.45
32785.8,31049
1238.73,3448.93
629.734,973.67
1435.65,2086.2
6441.34,7456.74
625.485,966.349
819.405,1590.96
47336.7,60537.6
5213.16,4792.75
821.811,825.984
23234.6,27188.6
16826,16020.7
3815.91,9000.73
2688.9,3055.69
1125.61,1525.63
11079,16710.1
4319.05,7702.43
31967.4,35521.3
2968.14,5757.41
5634.64,7085.49
631.782,618.522
14292.5,14884.2
1268.17,3287.32
2196.76,3479.53
837.146,803.763
15572,17435.1
683.392,599.629
1391,4231.58
30918,34394.7
2244.33,2960.54
880.486,1404.24
38446.5,39916.9
4476.83,5137.95
6491.26,11958.4
1123.99,2574.31
1712.36,4399.13
1416.4,1260.19
2629.96,3735.6
951.04,1704.35
3713.64,3279.03
1457.48,1948.39
2661.27,1753.09
2108.47,2251.9
657.894,775.936
1700.02,1864.91
2082.92,2548.22
6658.38,8900.4
1191.09,1207.4
1343.56,1530.04
2335.9,2559.92
15749.2,15904.7
2243.15,1912.47
2262.25,4465.08
822.323,1079.68
2068.71,3459.53
1689.4,2287.92
2151.45,6268.6
3826.43,5425.25
4405.63,6581.15
7592.42,10595.3
8883.02,9343.59
1496.58,5055.39
13999.1,16548.5
688.845,1715.71
1023.8,3146.44
671.283,706.202
1746.12,1712.49
1646.77,1888.13
1031.71,1655.53
26504.1,29529.2
28677.3,30093.3
1974.45,2336.59
3848.86,4389.58
5784.09,6518.19
804.813,1827.58
1823.33,2634.98
1872.72,2302.98
1346.36,2528.79
762.675,1205.76
6776.86,10220
678.758,1610.09
2944.13,7393.2
17148.2,20864.3
1128.83,2004.28
1361.48,3508.02
1332.84,1464.7
4679.24,6735.85
1518.28,2084.66
1243.32,3315.69
998.298,1261.41
2745.5,7395.71
3644.03,7082.7
630.17,894.31
1484.65,1731.43
6505.86,7603.33
1525.4,640.973
1837.59,3406.92
3102.34,3157.61
1174.25,1099.57
8246.99,11823.6
5863.04,10748
3258.85,6846.28
915.354,1695.41
1783.35,2852.74
6197.48,5548.06
7171.25,14807.7
5543.45,6736.84
881.613,2208.44
1095.73,4292.97
831.232,918.528
1200.36,1871.77
880.717,880.435
2038.07,4604.85
2892.8,2808.7
34093,39056.8
2125.85,4851
1025.82,2065.31
1064.96,2282.83
757.043,1078.86
3315.56,3563.21
653.03,1279.08
720.205,2824.78
2853.79,2261.45
3900.6,9436.21
1279.8,1415.63
679.475,821.094
887.936,962.893
2621.8,2312.22
2358.96,3791.54
2123.75,5701.99
2387.81,5676.67
794.982,1095.19
15673.1,17944.6
1358.62,2763.11
5576.14,6061.08
726.477,860.083
3282.66,7660.72
1136.59,1395.28
1193.91,1243.78
642.509,1138.3
3224.17,6821.35
930.586,1701.79
2705.13,3429.04
1282.84,2027.49
647.782,810.163
2254.16,2462.21
2092.54,1708.29
2047.54,5778.3
7306.75,15501.2
5589.5,12142.6
991.36,2430.31
786.432,999.987
1255.24,3121.87
1707.9,3313.36
1376.67,2640.08
1298.71,2422.78
692.25,896.435
830.208,2808.86
3131.03,4402.18
1293.24,2680.96
1896.4,1875.2
1102.69,1329.2
753.587,811.93
1090.59,1563.8
11634.3,11671.7
1079.96,1325.77
750.08,702.925
9058,16684.2
34703.4,41277
40775.2,37789.8
91737.4,103396
9755.54,10197.9
979.2,1542.68
651.341,620.595
2727.91,4034.38
2366.18,6135.09
9192.52,12180.6
5228.26,6522.37
7153,14251.6
8299.65,8487.35
834.253,860.826
5773.13,3922.28
1407.16,1832.83
2517.04,3361.05
1245.9,1717.4
787.968,2507.14
3007.46,3491.94
8833.74,10025.9
828.237,1368.32
1267.69,3767.24
1880.27,5825.61
41113.9,50193.8
64078.9,84184
1393.08,2386.05
6370.97,11793.1
695.04,713.498
7605.3,6360.27
1483.03,1453.26
2912.69,4254.75
1874.2,2458.11
5889.36,6783.21
1816.58,3591.07
2091.8,5249.08
2276.53,2301.11
12080.8,11015.7
2292.94,2470.96
11806.2,12529.2
3488.33,3676.36
15899,18416.2
17403.4,20332.6
1880.12,2293.4
1295.41,2838.86
3586.53,3959.14
34226.8,42882.6
14309.2,19828.7
1343.72,3022.95
1643.49,4088.93
10576.3,10870.4
5138.97,5057.64
2463.74,2579.05
2041.22,3161.52
2756.79,5542.81
1272.68,2658.89
18604.5,25107.5
642.586,1810.25
885.299,1808.49
693.914,1393.72
9590.55,14931.3
5948.7,14368.1
17221.7,26167.8
9467.03,8748.77
2503.91,2751.62
5859,7591.68
1956.68,4344.78
633.216,439.142
1273.96,1480.01
11996.5,13714.8
6991.15,7435.55
5522.05,13153.4
1199.72,1187.48
7485.72,8760.29
4474.39,10474
37627.4,44000.3
1929.42,2122.09
660.608,2052.3
4985.09,14488.9
4415.03,8366.18
702.822,637.44
5089.54,5769.68
4411.88,4703.67
6339.28,13604.8
698.214,529.178
1060.45,1705.29
3029.38,6367.03
961.075,1040.56
854.989,1020.11
683.366,1342.67
803.277,746.01
1654.43,3549.16
8735.77,17888.4
3207.63,3409.43
5833.73,9440.2
842.701,1054.26
3102.13,6466.56
1004.54,1125.27
11005.1,25023.6
6851.4,9001.39
4312.47,13450.9
708.89,1199.64
34811.6,34842.4
950.221,1058.3
9213.49,17807.3
845.491,804.224
1900.57,3820.47
1323.49,4106.83
30940.4,56839.7
5210.52,9549.88
2578.36,4808.14
2380.88,3132.24
983.091,966.963
651.213,626.355
871.578,965.914
1974.73,3712.72
1263.69,1336.73
1935.95,2810.24
3290.93,3239.24
880.384,2318.44
2447.56,3755.7
2158.72,2338.76
3899.32,4231.68
8486.63,9781.94
1999.97,2722.64
7193.98,11918.1
745.958,506.214
1180.16,738.355
42916.3,66068.2
658.483,794.931
62848.7,99215.9
1063.71,985.702
4221.36,11679.9
2077.03,2074.39
5641.11,7664.28
1499.78,2109.62
2455.94,2679.88
2427.98,3525.89
20054.9,22170
846.157,2175.18
614.784,1879.83
45515.2,56942.3
1039.85,2169.65
997.53,974.669
28621.2,36545.3
2352.08,2399.82
2825.19,3208.81
3026.61,5737.11
43402,52122.8
4102.66,7516.98
816.102,939.776
1054.62,2029.52
1017.63,1357.59
5854.05,7315.76
1044.45,1387.01
8046.9,10085.8
11397.9,22432.5
6767.39,8684.03
806.349,2330.47
1308.9,2856.65
939.443,1639.71
4559.33,4081.18
638.566,725.888
632.422,1697.25
5328.23,7420.29
1388.49,2490.04
666.573,727.219
27994.5,30647.1
2441.63,3995.8
2472.22,6128.13
4415.56,6574.34
1138.36,2202.14
7234.94,7888.28
4717.41,4992.67
6628.86,6794.19
18106.2,35249.8
4830.67,4247.91
2477.13,2956.03
988.186,1240.22
1026.1,1145.16
3508.51,4107.47
1318.37,1194.14
896.256,2085.76
1245.72,2951.37
620.006,1372.72
3999.16,5005.62
7869.77,8026.24
1140.2,1137.15
5692.62,7834.09
769.946,820.096
4471.3,5467.88
840.678,941.03
903.91,694.272
9584.26,12420.7
3313.05,5850.75
1075.43,931.61
18932.1,22820
755.968,808.294
4348.85,3243.62
2615.37,3198.75
3220.97,2824.14
669.773,1002.24
25591.5,26405.8
945.024,807.014
1986.76,4115.89
