"GFP-A","mCherry-A"
1573.4,3798.04
10628.5,11666.9
18345.5,26666
993.485,1447.68
4339.15,5107.51
5230.85,5752.29
6863.56,9727.72
2917.27,6029.88
2514.61,5445.53
27770.1,40741.1
4109.93,5153.23
5784.78,4705.1
45362.3,42746.2
1964.57,3182.13
5464.09,5855.31
2283.08,4699.16
19232.9,17808.9
1920.31,2454.86
3768.55,3888.59
3629.06,5206.71
1180.77,1203.97
6107.24,6113.33
994.739,1237.17
8275.07,9735.37
9875.74,10577.8
10581.8,12413.6
3018.78,3096.37
1908.71,2559.44
9469.11,9897.37
2587.96,1822.95
4759.83,5580.26
2249.7,4550.17
10968.6,13145.7
54746.8,41072.6
2236.65,2591.59
67208.1,71355.1
2882.43,2775.76
4205.57,11114.7
16601.7,17078.4
3193.91,3148.29
4031.05,8639.95
6903.07,7615.77
10127.4,11879.1
963.814,1162.65
1195.6,1296.13
3287.14,6351.23
1304.04,2679.04
1086.39,1178.42
1525.27,3761.08
992.179,1633.72
1144.47,1270.4
4788.56,4198.89
6103.32,8280.81
6025.57,5806.31
2774.45,2615.27
3160.99,5474.18
955.059,2502.25
4344.09,3843.33
4413.03,4929.02
32449.5,35344.2
9144.93,9665.23
3662.62,3791.74
1820.06,2102.37
1613.47,3992.4
31601.3,32391.2
1149.98,2721.56
1300.3,2737.54
9854.85,11427.7
2052.04,1775.69
7258.24,7585.74
21848.7,23467.5
1561.22,3158.63
2806.5,3357.47
3361.02,4580.22
2895.16,2945.28
1059.4,1595.11
1583.67,2002.18
1673.8,3800.83
1817.01,1949.36
2834.3,2873.57
1124.58,2608.2
1558.63,2635.98
40936.7,50151.9
1819.52,1669.45
62029.2,62535.9
7995.21,9321.17
2421.43,5383.17
8320.03,14993.3
1004.83,2487.12
6107.85,6269.44
1176.4,2335.08
1807.8,1754.42
7215.85,7627.47
6908.83,5340.08
2692.35,5307.75
1025.97,1172.35
1536.67,1664.74
4859.26,4976.23
8079.33,8847.9
4785.46,5737.06
2255.8,5159.71
1746.33,5323.55
1615.72,4041.98
12224.2,16025.2
3815.76,7827.25
12963,14448.1
1008.2,2852.45
32785.8,31049
1238.73,3448.93
1435.65,2086.2
6441.34,7456.74
47336.7,60537.6
5213.16,4792.75
23234.6,27188.6
16826,16020.7
3815.91,9000.73
2688.9,3055.69
1125.61,1525.63
11079,16710.1
4319.05,7702.43
31967.4,35521.3
2968.14,5757.41
5634.64,7085.49
14292.5,14884.2
1268.17,3287.32
2196.76,3479.53
15572,17435.1
1391,4231.58
30918,34394.7
2244.33,2960.54
38446.5,39916.9
4476.83,5137.95
6491.26,11958.4
1123.99,2574.31
1712.36,4399.13
1416.4,1260.19
2629.96,3735.6
951.04,1704.35
3713.64,3279.03
1457.48,1948.39
2661.27,1753.09
2108.47,2251.9
1700.02,1864.91
2082.92,2548.22
6658.38,8900.4
