"FITC-A","mCherry-A"
176555,186236
23148.1,69525
168500,151473
42645.8,63642
28255.6,45488.6
22359.2,61072.9
164912,97042.5
16963.5,24674.5
123096,195554
17184.8,51986.5
49426.8,38032.8
162294,163847
149337,117622
70328.1,86689.8
36568.6,131204
91719.3,68976.4
83144.4,42729.7
12472.1,57260.2
118078,63106.9
18193.6,20697.7
12246,19973.8
54431.4,68367.8
14220.4,52756.4
23024.3,61522.1
127983,112685
42445.7,68782.5
173863,175119
42452.4,138552
91280.5,155479
34716.7,139688
31761.8,21273.1
49798.5,141130
152756,122123
25125.1,57757.6
108422,82227.5
93126,138475
98855.4,135443
176025,140375
98098.4,70627.3
137743,118878
161903,186633
30498.4,53880.8
67735.6,109914
156210,89447.7
29795.2,70575.9
28707.3,47057.5
156603,127727
32126.2,80222.5
43502.1,103724
86040.9,108842
113120,136726
96478.8,104194
175763,142350
80594.1,92747.7
113000,159859
119273,151690
35415.3,78610.2
157208,159907
32009.6,71734
13673.1,47964.6
78229.3,97299.3
27366.8,67346.3
16175,116557
47299.8,57216.5
27084,21197.8
21619.4,17767.4
110338,91233.1
130735,136915
11072.9,63428.7
71673.2,45357.8
21222.5,69136.2
83174.4,131894
160266,139849
145039,170543
18726.6,57329.6
21439.1,88655.1
74929.5,161737
26526.3,68046.7
26501.1,49833
90624.9,87841.4
106011,89195.5
63124.9,40516.5
28999.5,49579.4
29306.2,29046.8
29631.2,59730.6
24060.3,114781
64722.9,62049.3
22182.7,36843.7
42877.4,89821.6
14025,54386.2
37012.3,30110.1
51879.5,102108
94141.6,125807
97381,87384.6
21451.1,54944
43529.7,55623.4
54004.2,45141.8
123858,113772
140143,185341
81065.8,133733
138648,166342
66543.9,102349
124217,152809
100145,150640
42792.2,123697
63993.1,107259
98174.8,69155.9
104097,120659
27904.7,99711.5
169538,180112
108405,139027
37906.7,122512
37557.5,30464.5
132516,108062
24708.7,32803
37564.2,103975
73902.6,123216
170465,143420
58666.2,69919.3
127136,107174
39995.5,73042.6
101355,116633
169615,127909
80768,128356
94555.1,76401.5
37825,33016.6
30153.8,72076.8
18176.6,72741.7
59420.8,147545
31689.9,48290.9
188598,169100
13224.4,124276
12279.7,48313.8
115676,128412
34635.4,47047.8
11909.4,53711.2
20810.5,55658.8
20552,36239.1
29958,26357
30689.5,31880.9
25702.4,32812.1
11433.5,52646.2
25182.9,18058.1
16909.2,81113.9
83990.2,73253.3
42191.5,70356.7
104110,143859
86815.6,160539
165858,174336
45846.5,69012.5
73348.7,84045.4
77999.9,143340
137714,159427
34539.8,72873.9
40665.6,56836.4
14939,26641
46636,79056.1
51444.4,164256
43561.4,125436
19161.5,31752.4
19715.6,70603.3
80923.4,81861.9
45782.1,121836
112574,153428
54200.2,59248.5
85837.5,88193.5
109618,102879
24972.1,45358.2
12503.6,59620.5
63487.2,86238.5
107378,91765.9
166625,102099
38681.7,130621
151901,121260
49616.2,26703.1
32593.5,23716
185236,148487
83901.1,53847
13820.2,113942
32545.7,56782.3
177746,171069
124620,136158
29101.2,83987.8
58964.6,112983
63470.6,141017
59988.6,54363
48059.9,55346.8
38447.9,26625.3
16588.9,125522
117947,139728
103018,103581
40549.5,37979.3
88619.8,58604.8
16587.8,72394.7
24232.8,111446
128219,195912
116928,62673.8
29522.3,43533.9
36198.2,47364.3
22923.6,54440.3
28574,76509.3
175327,162191
28958.9,61073.2
81331.3,65061
144358,181982
16841.1,26564.7
30491.2,69345.4
115957,74139.6
39093.3,97584.6
59562.9,44595.6
90679.6,89513.4
11680.4,44119.7
156744,158366
69648,175857
156738,127525
42293.7,115053
37437.4,81719.4
17092.2,107835
160433,147836
139929,102084
71573.9,87823.4
16993,24697.4
172297,151312
15492.1,57657.8
181628,172769
25977.9,54608.8
20124.2,118873
31807.6,83716.7
26680.4,65506.6
46914,54540
70711.9,116634
84940,110109
19006.5,58249.3
16440.8,37717.9
15438.4,43612.2
50138.5,28010.2
25670.9,82784.9
23251.2,23233.6
16204.6,28022.2
100573,71495.3
43533.5,23775.2
140890,101760
157178,188040
86686.6,98901.3
70223.9,74147.5
157607,96282.8
19615.3,134123
103644,165529
20658.4,83725
49851.4,123696
68345,44867.5
19706.3,65256.2
31879.7,66621.6
59437.6,99444.9
64727.5,74652.4
18453.4,57221.9
12684.2,68423.8
64888.9,69090.7
40556.1,54895.2
14175.2,84295.1
134703,127075
18958.7,87788.6
61299.5,31919.1
137216,87096.3
71150.8,60296.1
37558,112269
52137.3,81384.4
97013.2,84143.8
36933.6,89806.6
64153,96848.6
25370.4,85546.4
30599.9,46698.8
178454,188497
16421.4,59891.4
184374,153920
36961.9,44934.7
16972.8,21481.3
15852.6,30885.7
82591.9,118706
58869.7,108349
31729.2,38833.3
19041.2,86481.4
74458.3,115461
61144.6,78409.3
28920.5,44200.6
45366.1,81744.6
24768.1,45139.4
90941.4,79046.8
119031,147039
13678.7,25263.4
126328,129140
31780.5,20430.8
41882.5,69930.6
70069.1,62761.2
61501.4,102903
18457.2,39017.9
115512,134278
23468.2,41892.1
33118.7,18486.5
17309.7,94386.9
34153.2,100956
60398.4,73603.4
43739.1,45232.5
169068,189799
51890.2,132977
17674.3,82215.2
137781,173754
18013.8,47625.6
180677,180949
65045.7,95474.6
37786.7,89770.8
90350.5,115534
135770,91157.1
28011.1,76942.9
173557,103609
11556,58432.1
19782.8,82374.2
27998.3,140156
28190.1,66138.8
46933.3,44119.3
24482.5,38359.1
58444.4,97377
68258.9,51039.4
99999,175681
11945.3,92395.9
50967.8,42811.4
13428.8,28976.3
169616,93187
180392,146970
99559.3,182212
25233.9,89477.6
24476.2,84834
11707.4,78864
63131.9,60927.4
80363.8,62190.4
18796.6,64478.9
169672,161951
97066.1,63681.1
12027.2,55205.5
35909.6,36942.9
37513.8,78429.4
15637.8,22036.3
128273,110224
23765.4,38950.8
19698.9,56300.2
16701.8,126163
136167,171859
52367.2,92448.1
19487.2,130195
98685.1,60236.7
45666.6,42369.5
55221.4,139893
111505,85061.9
82524,73444.2
61461.5,61729.6
17906,27936.9
51580.9,173463
20232.7,75479.8
20681.1,27875.6
32491.4,39346.5
55737.5,66859.1
41646.6,115417
71872.3,84342.1
43294.4,38924.9
22361.5,41931
73842,67594.3
11103.3,57670
13040.8,94140.9
48644.4,101568
27031,53611.3
16220.7,63457.5
27974,105070
21276.5,78109.1
24076.2,54009.4
137167,138246
11187.8,55626.6
85947.9,53072.5
14477.7,49564.9
57101.9,38347.6
107680,142149
89573.2,127987
20085.8,69733.1
64754.9,59959.9
50507.3,24684.4
87842.8,51079.9
44693,31505.8
112108,145606
129679,68765.5
32127.5,55569.3
106976,108152
88734.4,72655.7
175200,185556
67506.7,144509
126289,163787
150403,175926
101629,75233
115863,66127.1
151939,126966
103969,137451
183293,149220
133762,146969
107842,144216
180430,162130
155019,137503
27586,21442
160868,115244
36794.5,60825
95599.9,75949.2
13739.4,20378.1
96476,58043.8
92364.4,56410.2
36642.1,145362
52074.4,166810
39957.2,61256.6
35109.9,87676.1
37168.1,89030.8
47261.3,165303
15422.8,19554.6
18097.2,37892.2
13243.8,71774.5
14341.3,39025.7
125195,164991
82729.5,85547.8
111545,70915.8
27615.4,32341.9
18087.4,22583
39766,56380.7
45415,69095.2
137559,102452
176641,190270
14210.9,80963.1
96133.5,101445
55270.5,31174.8
42826,74812
21102.8,32857.2
79127.3,79469.8
11235.2,20955.5
188818,195909
18708.1,67916.1
70809.7,38062.2
120341,74675.3
40769.8,77202.6
141548,145792
14286.9,37655.1
12042.7,21036.4
28122.6,111199
86643.4,113756
31077.9,69981.9
26847,92013
17098.7,92157.1
167779,102039
14223.9,24000.4
33027.4,17637.8
43519.5,87118
58933.3,72104.2
74770.4,91259.9
142120,96423.9
66167.7,36133.3
153084,176664
20432.3,18345.1
87695.7,97365.5
12982.9,56522.4
36417.5,84755.8
105629,151336
34101.6,77572.7
53005.4,164583
71967.2,144346
96150.2,80254.7
135820,74549.5
38652.7,38921.4
49393.6,41715.2
102979,124921
104391,57051.6
151898,147836
167281,163247
48321.1,77621.8
31866.5,85835.9
20785.4,40024.1
106988,133416
37677.4,31721.6
44189.9,79197.5
38631.7,37442.5
30677.7,115152
94476.6,97886.1
107014,125894
39899.1,23517.2
33368.4,65710.3
59821.1,103037
156123,168600
30987.8,51237.3
105140,168482
28117.4,62688.8
119854,72151.2
22981.9,117163
33555.8,56728.2
47256.7,54275.1
132267,159161
76807.1,60703.2
11904.7,80111.5
77754.6,76367.6
39962,81695.6
62657.8,178231
22728.7,83604.8
87593.4,101825
57100,82841.1
133282,141962
18456.1,48270.1
59988.9,97798.2
122218,142824
15340.6,120365
32803.2,124153
69341.1,70428.5
45828.8,141490
163935,164945
44413.7,79230.3
96727.5,74678.8
20010.9,81648.8
66317.9,82150.5
106518,83066.6
86671.6,177408
39987.1,77048.4
12870.4,65083
24930.3,68140.8
39572.7,66845.4
19031.9,17826.3
13803.2,35386
44148.1,72278.3
33472.6,131993
22950.3,32789.5
25141.3,86097.1
20481.9,69120.9
78425.9,90669.9
159038,83692.4
101962,167707
39586.1,59009.6
57788.6,45944.8
91563.5,88145.7
47525.2,82309.5
51628,73976.1
61326.9,67238.3
23059.5,58964.2
70491.1,103352
57674.8,149903
21844,67451.3
11580.7,27145.1
42629.3,70400
17162,116835
97943.7,104124
42332.2,42768.6
18610.6,25621
46472.6,64204.7
139164,106561
40354.4,94829
25874.2,102209
77763.2,65161.9
88570.5,125807
17752.9,23221.5
22614.8,147285
63499,91787.5
70330.7,112040
122308,154804
86446.6,142728
132119,72375.8
29407.7,63166.1
153908,112148
60349,55393.6
13937.2,86806.6
29240.4,53371.5
21308.3,40009.9
112623,115067
17907.8,22671.5
35973.6,46928
77224.8,44412
32541,57844.5
40889.5,111687
20175.5,146804
67137.1,123822
55978.9,141464
13068.5,58277.3
22128.3,54675.9
78381.6,142320
64525.5,157836
102186,110480
72155.2,86196.4
39120.7,37860.5
32106.1,61050.2
22131.3,111484
20718.1,74034.8
159599,164749
16980.9,87238.6
179189,152140
116792,117421
98870.8,182693
35117.1,31077.8
107539,63339.2
55088.9,66740.5
109396,155787
44823.4,39008.1
87407.2,121212
90416.3,128722
28924.6,56300.1
37378.3,62696.3
12831.6,45876.9
12451.8,42239.7
85052.3,112453
100146,144072
26282.8,97887.4
34374.6,82363.8
15324.8,41445.6
47407.8,176937
12878.7,22452.5
88128.3,131994
152198,84640.3
48193.7,50458.6
68249.7,56965.6
22205,67976.3
11611.4,61452.2
17843.7,89268.2
126710,140315
73909.8,135300
144849,78426.8
23333.6,42892.3
33935.1,62500.6
77362,112316
184018,159737
21350.2,104974
77109.9,101520
153278,119278
89603.6,45094.4
65152.2,114954
158960,113686
133907,128729
49764.8,45440
11432,19081.4
11088.6,21545.5
40139.4,59231.2
105625,123735
130947,150927
29605.4,20082.3
34667.4,30796.5
110912,103249
55017,28629.7
