"FITC-A","mCherry-A"
63858.4,83229.7
20131.4,21362.6
35448.9,30706.7
125971,106144
72998.8,120822
161250,162054
28385.8,47778.3
29374.1,51019.1
124316,107894
158981,113781
172094,167579
45834,70118
74717.5,94465.6
178223,179124
22773.9,72721
154519,183348
54156.8,65351.3
42129.2,50117.8
31660.8,144036
64763.7,37593.3
12212.9,45576.7
77547.1,79116.1
161655,182161
36786.2,57281.4
138693,104626
14471.4,60333.8
43532.4,75091.8
133161,164282
41979.6,79391
14485.4,52099.6
28180.2,35263.4
26641.5,52385.6
170705,145483
22335.5,70324.1
35246.6,50989
28862.8,32333.9
18963.4,56312.4
17896.3,89186.6
100079,137478
11112,83774
62176.3,83245.7
123057,106426
60189,88033.3
17325.3,33965.5
30772,85015.1
75738.2,54370.5
44228.6,49482.1
23391.8,44643.1
191423,158216
57572.1,81964.7
11315,41017.7
121157,100031
108709,113618
93895.1,120259
67806.5,108363
35910.1,49123.5
186401,174861
29547,58384.2
14646.9,30431.3
51504.9,27350.8
71147.1,119166
59782.7,92114.7
69871.1,46311.3
35963.8,45555.1
65394.5,153262
158345,154882
176998,122996
20313.2,134287
69435.3,119774
31907.4,17254.8
106481,136577
150229,125969
26220.8,35406
27042.6,22325
34504.1,48606.4
16164.6,46181.7
131627,169867
42396.6,74905.2
37883.5,58959.2
51549.4,83394.4
34578.3,119739
63273.1,55239.1
55576.6,67774.8
150253,162445
16314.4,66966.7
138686,156707
19701.4,49812.5
81208.6,121732
91135.7,156998
32211.5,37602.1
40413.5,93678.4
24376,44138.5
48298.6,153449
20349.3,17347.8
17832.8,71752.3
95476.8,97485.6
28474.2,45183.8
51653.1,25047.4
31548.6,77177.9
38760,18822.4
37939.9,62962.5
62913.5,65364.6
25667.2,28926.2
114842,111028
14956.7,17656.9
66504.3,87576.1
56542.1,43299.5
23227.2,48001.2
33531.2,81182.9
10969.2,21904.1
12352.6,59203
11448.6,62114.2
54006.7,53681.8
138033,167856
109193,57182.1
48650.9,44171.9
18379.5,66924.1
82012.4,109834
21865.3,98746.4
62646.1,65256.2
16139.6,20801.7
15882.5,86546.5
39768.1,48168.6
153434,144465
149078,76644.6
10957.8,106769
86348.5,123322
42767.4,106883
32310.8,46704.8
67445.7,110548
19528.4,19028.6
103942,165914
56493.1,34510.1
137347,185155
105579,129982
26786.3,50989
52647.4,29295
40410.4,92458.6
13020.1,91742.2
39248.4,68981.5
35617.8,136697
37902.6,50842.8
122098,69375.6
40188.3,97576.6
17373.4,107098
118585,157277
13394.5,18981.1
85792.8,118405
63017.3,163219
13536.2,21354.1
147976,190798
17370.8,38363.5
15091.5,38665.2
36322,64238.8
75336.3,130650
20214.4,79092.8
106777,85887.7
171147,156710
69172,46697.2
144858,154683
108930,141065
62801.4,30947.1
22353,47485.9
159312,120157
70563.8,77033.9
16530.9,47644.9
53388,90586.1
119389,164886
35224.2,52348.3
150453,157932
114934,93118.9
18683.6,65946.3
142663,127943
14114.9,22539.6
150724,190578
117962,79194.7
84004.8,107248
75053.4,155107
14903.9,57710.1
48833.4,28627.8
28336.1,25300.8
12407,55155.8
46053.7,147165
177304,136724
12775.7,27986.4
99013.1,88562.9
136184,144139
56237,79148.3
127568,112223
132204,125253
133568,154425
120114,106926
102261,85471.8
30457.5,101948
119680,114158
94073.3,45717.2
146565,183363
81076.9,50717.9
28306.2,41692
37260.2,65512.2
97237.6,125677
30366.1,61297.1
128083,153530
44234.4,46415.3
12188.4,30002.6
84456.4,84948
86012.6,109230
82824.2,110217
20704.5,38243.2
17777.2,69140.2
51640.9,29756.1
87250,116572
26951.9,53160.4
73210.3,68382.5
90289.7,62854.4
23424.6,52012.1
35399.9,91063.5
48956.3,43655.9
93330.9,124409
151042,126469
32602.3,61168.6
22437.4,131492
174063,161421
177348,166150
26211.7,115986
58639.4,102499
178178,158865
108743,106674
97312.2,104553
34457,45136.3
171478,100697
51224.1,73374.1
14036.7,85734.1
50962.8,85124.8
89448.7,104169
14388,34891.1
144519,97934
18556.6,55856.6
44027.5,103742
13832,97640
180526,176133
174750,197475
27473.9,52092.8
93935.1,74968.1
77246.6,117325
45272.7,58613.8
68582.7,33434.5
76689.9,139480
85700.8,62843.8
155462,118985
17878,35394.4
64488.5,92520
47978.6,160157
54245.4,43715.4
188915,179718
44736.2,47875
144865,165986
15829.5,88663.8
131489,74488.4
70595.2,95319
25982.2,38970.8
101550,113732
75080,90328.5
24692.8,26781.3
93495.8,122394
98216.8,171185
50486.1,107520
51336.6,78198
45491,63130.4
173461,196741
25306.2,126668
64999.4,139694
41802.9,83747.4
146528,140442
68623.2,172740
156925,171379
150695,141561
34104.4,49397.4
44999,24953.9
52847.3,170921
40636.3,56723.6
127591,149931
40573.4,48511.9
116042,127694
46693.7,62984.6
66219.9,31998.5
36432,53761.5
22318.2,56051
50688,35043.9
40250.5,57896.6
130763,117351
104436,140748
159488,160974
100926,122864
156550,128964
155426,151588
108942,101970
107840,108996
62240,98715.9
24977.1,82018.6
169923,175174
136802,188165
29518.6,74301.7
64076.3,84051.9
36646.1,46509.8
40647.5,32534.2
72183.4,61211.5
141158,139467
69864.6,44992.6
21028.3,30050.9
64034.8,87613.2
76308.1,81213.6
126442,71213.2
52943.1,53641.8
25474.8,59681.8
72086.7,39011
121227,64838.3
52509.6,32527.1
159988,154309
19776,27526
169420,178957
107097,137188
33236.5,75592.9
133617,184031
96008.3,115207
31419.3,159792
78943.1,67357.1
18138.5,85393.7
51379.4,34112.6
12877.9,37128.9
29932.8,46138.2
59213.7,32943.2
39478.3,36411.3
46233.4,86958.2
59378.1,50544.7
17142.5,38679.1
55156,75242.8
15155.2,104453
38937.1,95983.8
44628.6,61154.3
49503.5,121337
71810.1,37214.6
74213.6,54299.5
43190.1,21535.3
44466.9,22408.8
32927.5,36763.1
68007.1,138376
153873,173197
39332.2,148230
36571.2,21972.1
181208,145984
59948.3,131192
37966.9,41538.7
56341.8,91003.2
105745,128905
13618.8,38532.9
18486.1,49737.1
15030.2,96033.9
87909.3,44781.6
42081.2,67732.1
118203,111536
96949.3,88691.1
26432.8,55671.1
19909.9,65772.3
63746.8,194670
33201.9,19971.3
51617.7,90502.1
83809.1,145617
110267,73037.6
153444,118948
36941.1,95129
19689.4,94799.8
100909,65243.1
94067.6,57717.8
13919.4,34345.1
60193.2,91683.5
66770.5,85721.5
21837.3,22983.4
49686,31440.2
158694,161081
109173,55802.4
72539.3,56496.8
11797.2,58443.3
12453.8,37220.9
53167,30586.7
28613.5,24760.5
95071.5,107866
78364.5,49099.9
12810,27015.5
42907.3,88576
14775.2,49425
16375.6,45201.4
13763.5,20488.1
17855.9,92898.6
30759.5,96268.6
43110.4,36223.7
34855.3,77838.9
70389.7,50778.1
41036,32909.8
23622,89583.3
151452,182155
16795.3,20548.6
153498,160755
52954.5,41005.5
142453,160610
185263,164176
137886,180657
144589,109074
138649,121082
118417,70890.5
32312.6,93964.4
32473.6,153654
154716,87652
11245.7,85098.6
29369.6,24989.1
64730.8,94394.5
33681.5,17646.3
19092.8,26879.3
13939.8,71834.1
22848.1,34565.9
91290.3,157778
84036.5,88761.8
12247.1,24472.4
47895.3,113476
29562.1,89748.5
11193.9,49200.8
40072.2,21538.6
24492.8,40983.4
21567.6,60395.2
111903,128339
11089,89139.2
42748.2,36026.5
28760.1,17584
11518.3,92153.6
172749,117527
22888,31883.1
150882,137438
73477.9,59644.9
72815.7,50525.1
29889.6,29168.2
55101.2,52295.6
32646.6,49198.8
55496.2,33449.6
29639.3,70151.4
118175,75843.8
15100.9,56778.3
22363.6,45793.3
168036,145880
75326.8,73148.2
48354.1,84629.6
92736.6,102012
16708.2,105896
39109.7,71265.9
139491,123042
53984.4,99408
18710.8,38379.9
27842.1,58753.1
104562,104113
56064.9,50693.9
26479.9,65590.2
27203.9,26609.4
39906.8,24798.7
136358,148422
54362.7,34205
24550.6,104091
12974.6,51196.9
43643,59511.6
41154.5,89228.5
52372.6,187460
96029.5,85791.8
24147.9,70624.6
13214.5,25690
21511.6,32607
160633,142632
25559.5,42938.8
67704.4,47739.4
16119.8,66429.9
30371.3,19531.8
19068,37201.2
59943.1,31082
146874,116349
59741.9,74347.4
51772.9,102127
13833,58295.6
32364,29395.8
74325.2,51755.3
123954,107402
23268,28956.5
22808.7,51423.5
11137.9,17465.6
93442.5,76181.6
147506,146791
123224,97044.3
183322,191866
169383,128381
72992.4,51997.4
29643.2,118977
22819.1,20464.5
106483,106370
152286,151963
11445.1,34622.5
172156,169164
93482.5,57654.2
34059.4,17585.6
49299.1,61980.8
24643.6,45300
183846,166924
156027,183990
61515.5,117897
118981,158293
30249.6,25773.9
11199.4,52011.9
14535.7,56879.3
23792.2,23171.4
126640,142561
45834.8,31697.3
70672.2,115174
49114,130795
73825.2,136170
37914.3,63570.8
137076,140539
20212.3,95072.9
70649.6,101027
59242.8,111798
29983.8,45540.8
38840.1,93106.5
12960.1,21959.4
55106.2,71459.4
51756.6,129943
28604.4,88388.1
86675.8,77680.1
36813.8,128567
21936.6,103658
39098.8,114040
32545.1,79198.3
46152.3,73273.9
127729,133434
79781.6,106112
65782.4,78568.3
13405.9,94258.4
25121.8,16941.2
13356,74571.8
13231.3,54065.6
25443.3,65871.2
89811.7,74822.7
19642,41665.8
148682,154309
82725.6,102883
98860.4,72582.1
69064.7,78624.2
31278.8,57579.5
12700.4,73105.6
115698,71367.2
126768,82221.9
47866.6,66120.1
133243,102041
19699.8,42565
64272.5,78421.9
35038.3,139123
76099.9,117358
71776.1,145527
33648,22193.2
173747,196870
63906.3,83455.2
75675.2,145427
25412.4,87380.7
22320,21353.9
138631,169066
68378.1,124708
27371.8,21186.6
48130.2,65244.4
150401,160490
96550.4,88555.8
21414,44034.4
21549.9,44065.5
120248,68608.9
29709.8,83230.2
25951.7,47644.5
41597.4,79439.8
14019.8,49199.6
19601.4,69819.1
21779.4,101459
40586.6,78606.5
20087.7,73783
15148.3,75580.5
77929.8,92542.7
13107.4,26844.4
15386.9,25715.6
29195.9,41077.4
91115.6,125013
58284.4,66135.6
114650,72587.7
60671.7,61468.3
15014.8,32365.5
46851.1,23069.8
144158,154891
118081,167678
58582,85055.7
30682.7,121673
11807.9,80324
60533.8,103486
140544,135507
44251,85709.9
59338.2,82522.8
35198.5,72163.8
13350.4,20525.6
60429,52786.4
151143,98791.1
186937,199287
18082.8,19650.3
41093.4,62444.4
144234,161508
128766,152944
87581,127955
33224.8,48804.4
46181.9,129053
27086.3,41135.5
80788,73752.7
22901.9,28581.3
182780,124263
100369,101882
36331.5,150339
15736.6,123490
15593.2,53359.6
18936.9,38474.4
187796,172071
77591.9,75996
31568.6,68642.5
67745.9,81406.9
179973,196599
157553,148389
11311.2,50419.2
16798.2,28242.2
14031.7,75285.7
28357.6,84108.6
144406,140972
27431.8,44069
14811,132978
77615.4,91210.4
53401.4,85133.8
39628.1,22077.1
31919,69587.9
186901,150837
42398.2,80649.7
37160.2,131428
97095.9,80799
32846.7,23600.3
52830.2,105074
27526.3,43110.3
178341,119073
63886.3,72254
84475,189803
25019.1,21522.8
43517.6,121872
30890.9,127584
21899.9,26522
13854.7,56274.4
21532.7,67142.9
14969.4,115284
19575.4,72760.7
15694.1,24486.8
79642.7,96814.2
121080,196184
73817.7,35330.5
20665,92633.3
158304,126682
76503.5,86187.9
138203,129610
11021.8,19974.7
64268,137383
49851.6,106444
107793,106006
37102.1,86009.5
97764,101504
23271.8,50055.6
146116,179134
11128.2,102604
44254.1,159210
43895.1,109456
68683.3,113877
173701,156472
113542,152645
70264.9,131180
53587.8,128687
92185.3,100165
11782.7,81955.6
25372.5,102701
16332.6,87751.9
76772.9,57355.9
29698.9,18750.1
101599,128352
42759.1,33052.6
30871.4,24033.8
149695,174967
174293,165979
141566,111648
37896.3,84290.8
57552.9,97735.4
148849,141451
110077,112149
75586.8,59518.4
26338.1,125292
82322.3,105258
13308.9,122228
41823.9,60813.5
12764.8,39276
14019.8,29447.2
16205.7,53393.7
92322.2,151667
30956.3,58211.7
66710.5,78999.5
117341,145101
69949.1,56569.9
35768.5,30170.6
41861.4,51237.2
26216.7,75892
97348.7,111124
51424.6,68637.6
29304.4,156032
49117.8,167779
120452,85626.4
34270.5,109100
176572,134427
21885.4,108863
73941.4,59123.3
59570.7,159567
70348.5,84259.2
53439.7,66162.6
106976,178810
36789.2,31705.1
23963.9,23750.3
32235.8,107676
43810.7,111485
37835,47978.9
16041.9,95788.8
18587.2,65579.9
172177,175193
26495.3,41449
22764,17649.1
55208.5,95607.7
47877.1,79653.5
145181,148691
43308.9,61072.3
32228,71397.7
119213,73354.8
47497.4,52874.2
134148,89989
19704.6,35445.3
99947.1,61662.9
130447,137138
36157.6,35476.7
153158,174823
102752,167951
