"counts","density","mids"
0,0,0.01
0,0,0.03
0,0,0.05
0,0,0.07
0,0,0.09
0,0,0.11
0,0,0.13
0,0,0.15
0,0,0.17
0,0,0.19
0,0,0.21
0,0,0.23
0,0,0.25
0,0,0.27
0,0,0.29
1,0.000999999999999999,0.31
5,0.005,0.33
7,0.00700000000000001,0.35
21,0.021,0.37
15,0.015,0.39
38,0.0380000000000001,0.41
49,0.049,0.43
68,0.0679999999999999,0.45
84,0.0840000000000002,0.47
150,0.15,0.49
227,0.227,0.51
326,0.326,0.53
358,0.358,0.55
463,0.463000000000002,0.57
481,0.481,0.59
476,0.476,0.61
481,0.481,0.63
467,0.467,0.65
445,0.445,0.67
497,0.497,0.69
480,0.480000000000002,0.71
471,0.471,0.73
509,0.509,0.75
513,0.513,0.77
484,0.484,0.79
546,0.546,0.81
524,0.524000000000002,0.83
500,0.5,0.85
565,0.565,0.87
494,0.494,0.89
517,0.517,0.91
557,0.557,0.93
615,0.615000000000003,0.95
791,0.790999999999999,0.97
1794,1.794,0.99
3142,3.142,1.01
4635,4.635,1.03
4791,4.791,1.05
3734,3.734,1.07
2885,2.885,1.09
2289,2.289,1.11
1985,1.985,1.13
1772,1.77200000000002,1.15
1708,1.708,1.17
1589,1.589,1.19
1169,1.169,1.21
892,0.891999999999999,1.23
683,0.682999999999999,1.25
560,0.56,1.27
469,0.469,1.29
397,0.397,1.31
322,0.322,1.33
275,0.275,1.35
225,0.225,1.37
209,0.209,1.39
197,0.197000000000002,1.41
161,0.161,1.43
136,0.136,1.45
111,0.111,1.47
131,0.131,1.49
86,0.0859999999999999,1.51
93,0.0929999999999999,1.53
82,0.0819999999999999,1.55
82,0.0819999999999999,1.57
74,0.0739999999999999,1.59
77,0.0769999999999999,1.61
85,0.0849999999999999,1.63
60,0.0599999999999999,1.65
51,0.0510000000000005,1.67
48,0.048,1.69
48,0.048,1.71
46,0.046,1.73
48,0.048,1.75
43,0.043,1.77
39,0.039,1.79
28,0.028,1.81
25,0.025,1.83
30,0.03,1.85
30,0.03,1.87
26,0.026,1.89
32,0.0320000000000003,1.91
19,0.019,1.93
25,0.025,1.95
24,0.024,1.97
19,0.019,1.99
22,0.022,2.01
24,0.024,2.03
15,0.015,2.05
16,0.016,2.07
13,0.013,2.09
19,0.019,2.11
15,0.015,2.13
10,0.00999999999999999,2.15
12,0.012,2.17
7,0.00699999999999999,2.19
13,0.013,2.21
8,0.00799999999999999,2.23
12,0.012,2.25
5,0.005,2.27
5,0.005,2.29
6,0.00600000000000013,2.31
4,0.004,2.33
7,0.00699999999999999,2.35
3,0.003,2.37
4,0.004,2.39
5,0.005,2.41
4,0.004,2.43
5,0.005,2.45
3,0.003,2.47
5,0.005,2.49
4,0.004,2.51
4,0.004,2.53
5,0.005,2.55
2,0.002,2.57
4,0.004,2.59
1,0.000999999999999999,2.61
2,0.002,2.63
3,0.003,2.65
3,0.003,2.67
4,0.004,2.69
0,0,2.71
1,0.000999999999999999,2.73
2,0.002,2.75
1,0.000999999999999999,2.77
1,0.000999999999999999,2.79
0,0,2.81
1,0.000999999999999999,2.83
3,0.003,2.85
2,0.002,2.87
2,0.002,2.89
2,0.002,2.91
0,0,2.93
0,0,2.95
1,0.000999999999999999,2.97
0,0,2.99
0,0,3.01
1,0.000999999999999999,3.03
1,0.000999999999999999,3.05
0,0,3.07
0,0,3.09
0,0,3.11
0,0,3.13
0,0,3.15
1,0.000999999999999999,3.17
0,0,3.19
0,0,3.21
0,0,3.23
0,0,3.25
0,0,3.27
0,0,3.29
0,0,3.31
1,0.00100000000000002,3.33
