"FITC-A","mCherry-A"
11.2935,3902.49
11.607,7536.03
109.256,28506
59.8246,15335.3
4.74573,10170.2
1.50125,4036.92
32.2972,1096.27
364.686,5140.35
5564.69,25619
3.14341,1781.58
200.71,6343.65
181.878,15185.2
52.3685,41603.5
384.971,25870.3
95.3719,33134.7
219.63,23880.2
411.045,9641.45
126.713,39874.4
356.789,6555.42
327.478,9557.04
606.04,39639.4
235.327,17786.5
38.9044,26783.6
133.123,40015.1
70.1241,11864.1
31.4443,29182.2
29994.4,17123.2
12.2254,15245.3
741.557,8251.32
138.382,24117
37.9044,3163.42
267.576,48616.5
356.52,45213.7
62.4947,29796.9
166.302,46643.8
23.8931,10937
292.769,14595.7
0.69085,10605.4
135.954,4124.19
62.5828,21777.5
130.336,34986.6
384.337,23646.5
2651.04,37334.7
370.054,23908.7
18590.8,44419.4
5.03077,1993.65
44.7335,26676.3
11908.9,10326.3
1321.38,30617.5
47.2484,3800.06
1.80697,5513.93
57.1144,1971.69
19.7552,20030.1
72.3013,49549.5
47.859,12354.4
68.4549,43290.4
321.505,3223.53
925.781,1712.49
70.024,1149.47
4281.41,7344.44
25.324,13936
54.4224,5626.52
44.7067,3810.07
142.535,43762.9
-0.204188,7546.83
91.1317,3158.66
1730.61,41121.8
359.852,24385
15.2623,7050.32
66.7033,44449.8
132.292,36928.8
222.274,3385.09
1.61103,2889.19
27.7876,2596.51
179.928,2619.49
178.924,14835
126.037,19182.6
4883.7,47864.4
93.7996,8473.83
-1.2453,2544.05
630.139,39181.9
1.55885,6144.97
27.7283,1622.86
17.128,14350
-0.547744,5595.26
1.52614,10216.5
65.4487,2452.99
10.6173,2135.3
633.136,2867.2
97.7372,35961.1
256.933,19892.2
132.38,31042.7
1.43802,3845.07
69200.4,45123.6
270.92,6584.55
172.851,18812
527.87,28140.4
303.839,10682.1
13.5263,14341.4
130.897,10053.9
132.7,43756.3
1.37402,7331.81
-2.38789,1187.35
0.100404,2300.24
92.5201,6164.27
100.847,7005.75
8.01689,47504.9
985.718,31471.5
1.10762,1650.84
6.55885,1526.02
1530.08,30781.1
126.563,4060.65
47.8479,15790.1
45.7156,41758.1
7.42542,16879.5
136.592,45573
72.9568,42004.6
1.47104,7280.61
0.973119,1382.32
1.1089,14990.8
258.379,8730.19
2.67953,2339.1
40.3984,20908.8
58331.6,19319.9
67.047,3910.84
1.92878,25971.7
53082.9,23883.1
155.529,43818.7
389.357,25995.6
2454.64,24048.7
81.4018,1966.72
98.1319,32739.6
1.32881,1521.08
192.221,1165.85
-0.38211,1450.37
149.997,1479.71
84.0825,27140.9
1.01408,16841.2
89558.8,24891.6
14.563,1324.21
238.58,32881.3
0.293226,1138.07
375.062,37422.1
544.567,3981.16
39.4318,11600.8
154.54,18756.3
40.5709,1974.22
11.0204,6837.56
1.12585,18683.9
164.265,49774.8
762.312,35067.5
169.005,41814.1
85.3136,7548.62
632.231,41406.1
44.4215,49133.8
192.363,10656
139.521,46470
188.814,2383.95
1.01398,1857.84
1.8976,1335.5
6.55813,12294.4
24.8969,36764.5
652.993,5361.92
331.747,4515.81
850.014,17451.7
0.773897,1127.78
424.245,42117.7
177.666,3308.57
1.416,6700.26
184.618,47986.4
1.31483,4354.25
167.09,2416.38
2.01899,6754.43
29873.4,17205.1
56.1379,39819.4
571.387,19368.4
344.113,45140.7
53.3717,36063.9
88852.9,46672.8
124.518,24691.2
317.027,14234.8
1.59654,4923.57
20428.3,23002.1
242.175,33505.8
37.7074,4218.68
86.1476,24074.6
73.9736,42939.9
264.052,4966.83
16987,10984.8
2127.07,2442.16
1.57293,9701.45
3768.89,13474.5
-0.271415,1794.76
41.2473,22973.3
1.1363,3061.02
0.593006,13662.4
50.7094,29829.6
186.896,33429.8
10.7642,1056.18
10444.1,1582.05
59.9487,37950.6
40.4588,3490.53
13.0283,13645.8
1.50494,1233.15
3147.86,1419.14
12.8895,31510.6
5397.05,2053.02
6.15216,22413.8
155.792,3426.28
128.231,7114.55
7941.35,4141.88
17.5009,18276.1
9.00732,1475
22.0102,5896.09
1.84051,1319.12
0.559111,13888.3
12.6319,6397.13
18.5079,47426.8
2.53249,1684.68
181.187,42680.9
2211.03,38603.4
0.333572,2369.41
68.3316,47220.7
196.972,31402.5
164.865,2618.42
46.9611,8698.8
21.7043,6012.13
199.362,16813.8
168.295,32972.9
1.55542,11131.3
88.421,25284.9
5154.61,1579.29
