"FITC-A","mCherry-A"
258.009,4950.37
46.5533,2794.42
43.8065,20418.9
136.466,41287.4
23.1466,17553
4.72443,25184.3
25.6346,7943.94
22.6722,30150.5
4200.94,32991.1
59.5475,40316.5
3.1494,19176.5
0.549024,1230.52
2.3561,11296.5
0.108853,7040.31
26.9611,30210.8
48.0268,38616.7
1.25001,2052.28
102.74,48184.7
202.95,1671.09
2.63473,3364.53
1.36716,1252.84
6.95745,2812.03
1.72305,6410.04
12.829,3024.61
126.852,43166.4
0.53049,1219.17
27.6869,31409.4
69.9985,34655.8
41.23,2935.32
135.604,34868.1
0.617735,10454.7
1.18632,20117.1
17.1058,9275.75
50.666,50012.7
0.243408,1181
69.8843,44424.7
335.3,18503.2
0.21238,2255.26
2.06574,5329.41
628.471,40899.3
90.3056,39524.7
54.8392,46226.9
13.4313,4956.95
1.14945,1377.59
79.5082,45996.3
70.868,47930.1
29.7931,35654.1
36.285,31737.7
1.04296,31214.8
93.9475,28567.7
199.659,50031.7
27.8926,26191
62.8212,1299.35
1.64267,4968.93
32.9998,12736.8
879.158,9738.01
0.695304,6640.44
52.2276,6160.61
1.12877,1251.74
0.621217,2978.15
26.768,16036.2
59.8862,45483.4
167.014,21830
25.0467,23368.7
220.692,45759.1
4.53299,8513.95
50.6208,8989.24
106.55,32840.6
107.016,1348.25
913.866,3132.49
14.1809,15289.9
5.21396,12444.7
59.9951,32493.5
-10.5093,2502.94
230.243,20920.5
6.18821,2359.58
40.4106,45136.1
1.37433,12384.1
39.1906,3183.77
99.7154,47161.7
93.1834,37774.2
104.169,44631.4
60.72,30897.1
39.2587,43826.9
46.3134,47147.2
352.123,10155.7
1.03057,3078.22
159.066,43241.6
126.189,45881
0.854794,1374.85
1.1409,4400.64
30.3962,35300.7
51.547,42067.6
1151.53,6791.53
503.964,14756
91.9808,39089.3
24.5897,1303.09
69.221,40323.4
87.7555,34677.6
3.62009,1578.75
70.2196,13524.4
58.5066,40117.4
3416.63,20086.6
91.4545,45707.8
22.3293,21463.5
83.6808,27487.5
1.80518,4919.42
2.91767,16938.7
46.2942,45139.5
42.6519,26945.2
114.929,4868.07
2.62029,16399.2
1.21376,3592.65
10.292,17255.9
2675.28,8410.78
49.3773,31037.7
227.732,1156.22
87.2909,1076.63
527.954,10423.4
712.134,37485.1
17.9843,9469.08
872.535,15618.8
309.305,13822.5
17.7888,11951.5
60.551,44192.4
55.2653,12099.1
0.815472,2223.46
157.534,43613.2
91.7382,47225.4
287.029,49367.3
1022.85,35815.3
41.2042,47356.9
3.35891,17195.6
91.0818,43156.5
1.35072,16667.2
2.01971,1731.3
1.66971,8006.19
0.110593,13206.9
53.0283,42240.9
153.047,37790.9
60.0331,36666.7
10.5038,2169.16
273.638,11395.6
205.557,4049.97
167.685,12936.8
43.2423,36624.5
34.2856,34449.2
96.734,46432.9
51.754,29261.8
0.30234,6629.63
24.9641,23333.2
28.4962,33223.1
51.0446,29849.4
93.8618,32853
4.97726,14940.3
239.581,6279.19
115.918,19470.5
54.9731,32410.8
30.6659,25134.5
0.852593,6455.58
2.79182,4605.31
38.1572,20632
59.993,32869
1268.66,2637.98
54.5977,40507.9
1.08325,6460.16
101.743,40671.4
7.18908,13752.9
0.889918,3262.41
59.9362,2188.8
24.6632,14360.6
73.3664,28720.7
2.52931,1086.11
476.203,43002.8
53.5044,36353.7
74.6584,49249.2
1.55824,4471.45
43.2285,7513.68
336.552,5594.96
28.2883,13125.9
14.3641,16684.2
18.0424,26347.6
81.2941,4879.36
48.1435,1875.12
193.18,43902.7
8.34278,22032
38.475,28401.4
171.373,1926.48
2.96508,7442.43
1.94409,1040.67
0.457426,2205.18
1.48513,4108.85
