"FITC-A","mCherry-A"
1.76417,11868.9
0.903998,1280.1
0.76463,35158.2
-1.22236,33069.1
0.433208,2345.27
65.3526,27562.9
-0.288157,14728.9
-0.787466,7212.75
-0.232451,6478.39
106.978,33930.2
0.874455,47403.2
0.133429,9129.98
45.8732,47333.9
5.29773,3456.77
-0.216783,7409.41
11.7757,25322.6
8.25764,3865.57
0.622702,5733.94
-0.090881,20564.3
-0.465055,16388.7
3.67016,3412.71
0.401413,7711.59
1.12616,47628.5
1.11167,28432.3
1.64963,13799.2
0.435359,19130
1.20388,21991
-0.398443,9358.05
0.809891,8636.83
-0.555219,22065.6
-1.42123,2789.89
0.883108,10564.1
44.9813,3346.23
39.7708,35046
-0.593006,11501.3
34.711,20034.4
8.29348,18390.6
1.39885,4097.87
1.75531,2000.72
0.490758,8599.12
1.20286,18569.4
6.2327,12833.6
0.251702,12970.8
32.1495,22857.4
95.8689,25285
0.862526,12620.3
6.74379,7479.78
0.0402437,23438.3
-0.525216,12311.6
1.28729,34828.6
1.30172,9099.37
-5.49029,20585
-0.271261,17889.8
1.20972,7926.66
0.892888,7671.14
-0.804208,39104.6
-0.197327,1777.84
-0.757667,38214.9
2.3369,10155.6
17.841,12008.7
1.13148,8123.47
0.548051,8984.55
0.215094,35510.1
0.374584,13783.7
-0.0562181,4557.36
11.3251,1614.41
54.745,3719.22
1.0041,4265.22
0.182837,21126.9
0.848599,12794
0.853156,6344.52
11.7411,27792.9
39.6006,1409.77
-1.22026,3258.85
-0.559623,50317.7
0.584097,43388.1
-0.653627,32057.8
1.19277,31867.6
0.453637,6110.28
3.386,27673.5
-0.446162,11355.4
0.321591,18384.2
-2.87558,4536.73
1.11192,19053.9
1.37591,19980.9
0.914033,2436.07
-2.32456,17967.2
1.26634,7404.88
1.35948,10823.6
11.6237,14981.7
1.31796,25195.3
-0.826327,12971.3
1.8827,2393.4
0.788848,3871.9
0.99278,41698.7
1.12749,35446.7
1.63074,21714.2
-0.217705,6326.76
-1.05791,7586.51
-17.9869,1356.6
0.695356,23468
-3.20772,7566.87
-0.68619,10972.5
0.244534,27385.9
442.41,24628.2
0.635195,4159.97
0.174696,3111.6
8.72679,1489.41
0.646869,14146.5
1.5564,13121.5
-4.32922,3518.39
-14.2064,16114.4
1.017,39352.5
-4.26138,1297.43
1.66991,1451.67
32.2401,18465.9
1.62065,8688.18
-1.14116,28329.3
-1.29338,8164.48
1.58328,12055.4
-1.08853,27700.4
1.62659,1327.92
34.891,2393.45
0.200246,25434.3
0.208284,43962.5
-1.73483,21774.8
-0.0518663,10722.3
30.2581,2382.98
65.015,2277.09
1.32676,1703.3
1.04685,3661.95
19.2462,1103.49
-0.495622,6148.04
-1.82479,34136.2
1.45522,3900.16
0.891351,45252.6
24.9087,3233.05
1.01321,11464.7
0.734934,19133.8
2.94158,47449.7
117.103,11344.5
20.3171,38016.6
1.01295,19386.5
1.00312,8639.9
1.13133,30348.7
-1.21566,15439.2
-1.26476,8648.47
0.830474,7359.15
-0.247145,38968.5
20.8034,2178.59
-2.55363,4636.49
26.6525,3460.53
0.577287,14216
0.696943,9987.53
-2.26957,25045.7
21.5245,3595.24
1.02125,46972.4
1.29799,14825.1
1.00287,5798.14
0.171266,11771.8
42.8513,7847.5
1.10527,24485.8
41.5261,17546
-5.9748,1044.97
10.6184,30839.8
8.70318,32797.6
-1.05289,29269
1.23665,3347.53
-1.51503,18249.1
77.9521,31292.1
1.30142,26445.9
1.58481,2915.89
1.34043,1231.23
0.648251,3637.35
1.32891,22291
0.218575,4686.85
36.894,4925.13
-0.724898,11702.5
60.9105,47942.1
-3.76227,1602.1
-2.07654,1984.38
1.08719,36588
-0.0144386,2447.85
1.69274,12329.2
0.308893,13939.6
0.770108,6295.14
0.655265,2425.34
-0.737033,6432.92
0.926936,28372.6
0.565306,2552.24
-1.56787,29357.5
1.53883,5888.15
1.47458,1461.53
2.25943,47298.6
-7.4777,1127.55
-0.24904,22394.8
-10.6274,2801.61
0.960677,8196.86
-0.820797,19297.5
0.98469,12292.9
0.592801,11291.3
-5.53755,13426.3
0.617787,1226.55
1.4416,18128.1
1.05422,3932.65
1.34801,10445.2
1.08064,23979.3
0.713736,27958
1.22866,5454.54
0.974911,20548.7
0.077057,1201.33
0.258614,1233.48
1.30761,43661.1
0.453177,4226.18
12.5595,39932.6
0.723721,7670.37
75.858,35827
50.4664,43205.1
-1.56341,5321.19
18.369,28863.3
0.941733,3817.34
1.01249,2071.6
-0.257334,15793.2
30.0474,23455.6
0.955097,19902.2
0.754185,30901.8
1.21325,8831
0.93052,6007.22
0.672008,3272.73
6.58501,3228.75
-9.69801,24829.2
-0.983564,6301.21
1.14034,1387.08
0.325277,19163
0.280682,18023.6
1.33244,1484.21
