"FITC-A","mCherry-A"
21.1302,6875.44
0.724284,49724.4
2.20695,3315.64
2.23583,17098.5
0.98597,10603.4
1.23808,18667.8
1.81568,7291.83
0.238032,38202.2
2.64564,7140.89
1.02872,6808.01
1.27955,31023.2
0.829143,19455
0.810967,3882.44
16.002,3998.77
1.05965,31306.9
11.8214,3517.06
0.93733,31006.1
1.05924,7245.88
1.30695,3650.53
1.28688,7323.72
0.747375,7373.23
0.99662,12390.1
0.873739,9008.72
1.34115,23598.9
1.22789,22752
1.32154,26685.3
0.749935,21322.9
0.0102913,18144.7
0.85377,35251.8
1.50177,1550.39
1.26594,13560.1
-6.48195,46898.6
0.536787,24595.6
1.44729,46436.9
0.958936,35890.6
-13.7025,7862.37
1.22682,14028.7
310.751,5619.79
0.823818,13879
1.17188,10788.5
1.08801,3179.85
127.574,34879.3
14.5897,33795.5
1.08192,17750.1
2.01649,18942.6
0.640008,12233.5
1.0127,4356.61
1.79043,11090
1.42609,42197.4
0.588602,14630.2
0.0410116,8683.08
1.07127,24987.4
0.842609,9805.13
-10.6821,2903.27
0.976191,45946.4
1.06062,24779.4
14.7482,8412.29
0.802672,16283.8
-14.4067,1593.88
0.880753,36298.2
0.926731,43049.6
1.79827,5603.3
1.65614,30758.6
0.291536,41435.4
1.4586,12508.8
0.444421,30605.6
0.350161,24610.3
1.42886,32769.7
0.853412,17671.2
0.723721,44505.5
0.874967,16222.8
21.3585,16491.8
0.773846,41919.8
0.656904,33998.7
2.23783,12204.5
-9.07055,34261.1
1.91977,13068.2
1.28621,1463.58
2.44555,49404.5
0.264912,24620.3
1.22369,7662.95
1.4266,30919.8
0.987097,3261.54
0.871691,13087
1.27592,30430.9
1.20434,20686.9
1.22784,22915.3
0.541139,33066.7
1.14433,20676.9
0.998617,42615.7
1.62465,3767.5
0.410373,42864.3
1.09508,11206.9
1.05263,39054.1
1.50939,31033.2
0.859044,19897.9
1.0852,14959.9
51.0073,6373.73
2.47125,2542.59
2.21663,39732.8
1.44565,12495.9
53.5266,2090.34
1.28176,20565.9
1.55788,31872.4
0.369105,22786.3
0.561671,5907.92
17.3068,37168.6
1.33936,6182.78
1.57483,20119.2
0.266141,13184.2
0.470687,39570.8
-2.0045,12307.9
0.553632,15471.6
-0.219497,19207.2
1.43213,1158.43
0.721161,9505.64
1.26046,3271.24
-0.178536,31768.6
-2.14781,31438.8
28.8437,32101.8
0.817674,16874.2
0.787158,18531.8
0.803747,27503.7
-22.4525,40412.6
1.03681,19002
1.10598,32618.7
1.65511,28601.1
-0.172392,33803.9
0.606318,18952.9
0.866212,12239.7
58.6907,42226.7
1.89401,13130.5
1.37469,4794.78
1.10476,9045.04
1.06994,30515.9
1.00087,2750.31
1.78972,12449
1.22646,4872.4
0.847217,26730.3
1.38902,5311.87
1.28165,11815.1
1.56029,18007.7
1.20854,40211.6
0.756028,28883.6
0.515949,15041
1.22876,12953.1
-0.260662,35016.1
0.917515,10728
1.63909,13478
1.34653,3679.59
1.41995,14357.4
0.971839,25857.3
1.67841,43814.6
-15.3887,43038
1.44048,15046.2
1.39885,5121.38
1.15299,12738.1
2.17449,24951.2
5.64328,7898.19
19.3462,9519.39
1.10911,19516.8
1.5116,22708.1
