"FITC-A","mCherry-A"
210.637,1472.72
10576.5,7109.32
23.0009,17857
135.921,6786.84
3033.24,23408.2
3077.04,23398.9
136.41,3159.63
1209.55,2168.19
0.0561159,1792.74
116.405,2864.95
240.461,7648.1
6400.72,34345.6
619.588,7758.69
0.984281,1352.5
3.4885,3582.59
10585,45554.7
154.207,47561.9
360.394,10769.3
1.26696,1647.46
5868,45955
8.08806,1861.84
146.031,11482.7
87.5342,15836.8
110304,43422.7
3389.18,43941.6
467.611,36519.9
1054.79,4910.87
1588.22,19231.7
1.32046,1993.29
-8.61174,2757.58
12.8206,2709.22
80.8929,2525.44
101.854,2039.32
110.857,33963.9
387.772,3615
393.944,8527.28
1.84911,1725.06
579.345,47601.4
530.02,15542.3
78.0934,14756.5
172.157,4467.46
4464.17,41243.2
59.1618,1433.14
111.559,1744.61
1116.65,4105.47
60.0136,1850.5
170.159,46849
37.6702,23173.4
142.358,2094.05
927.383,15458.4
847.883,32819.2
6194.33,30771.8
319.217,29946.9
1816.06,41460.4
17.0806,1521.08
1.25477,1994.91
436.923,20324.9
2297.61,8111.31
5.50924,4250.06
77399.6,22366.1
33.0346,26285.6
50.527,1631.13
6176.12,18559.2
78.8368,4515.28
0.987353,3037.18
10539.9,5829.68
647.352,4322.94
28.2881,3582.67
6050.17,47799.3
161.823,5402.19
114.086,24882.5
106.485,7782.63
468.72,18588.3
416.857,3299.71
141.848,47943
-0.431416,1461.61
9567.95,38103.1
1884.13,14685.9
12.5521,3594.19
0.469766,3943.45
-0.0523783,5064.65
9.63898,13982.6
1860.77,30296.9
1292.8,34597.5
8983.41,45422.7
69.2469,2942.67
180.627,1713.59
0.0870922,11080.7
2001.12,17397.1
1.62854,1570.87
3113.52,41623
18.9968,1420.44
3548.59,28251.1
60.1539,1269.99
7.55864,1399.94
181.021,9964.13
130.788,5633.08
4762.72,25045.2
8.35143,1332.89
327.243,28483.2
13.9606,4457.34
0.909886,27045.4
1513.75,26216.4
2149.99,16951
0.575239,2098.87
