"FITC-A","mCherry-A"
1.18883,2966.35
1499.55,26480.1
170.789,4508.19
211.709,32994.9
117.044,4226.87
0.764732,10024
116.073,35466.1
157.179,8584.19
151.586,43580.5
1.57263,6599.32
4.31355,1112.35
607.564,17649.7
357.327,28189.9
1.42399,4577.95
-2.54759,5831.76
1.1367,9492.66
92.436,1323.62
107.518,5224.29
1.18637,7074.1
1.20813,1457.02
1.04521,39411.8
561.64,12996.4
123.912,2159.72
50.5967,27363.9
52.538,32165.2
2.62956,10941.1
3334.55,14659.7
46.5506,25712
225.743,1725.9
13.8968,1516.42
12.0281,26769.1
435.25,50068.3
0.724284,1779
709.927,27914
6.68209,2548.3
108.301,41308.4
20.468,26604
44.5598,11540.4
26.4965,48229.3
11.2437,1829.89
0.303415,1230.26
5114.94,38770.8
3284.9,1928.88
0.851722,8202.88
2723.01,44787
8451.78,2111.41
2.77221,1209.6
1.24633,15804
70.1926,46833
-0.355076,1386.7
3.77041,2077.88
88.7651,48432.3
7.30546,2922.78
0.729404,15156.8
0.416722,13789.1
53.6737,7529.8
4.64272,2952.73
6194,46454.1
34.8612,3790.13
45.5261,23953
92.2626,8985.5
53.5962,6634.6
0.85761,13931.2
0.0763402,3014.17
201.98,5626.78
3.05366,1317.35
2478.54,33297.9
3756.82,31922.2
11.2785,1746.76
0.963084,4240.41
297.105,8987.11
30.5355,26241.4
1089.46,22867.3
0.736623,31980.5
8.86595,7357.88
0.173058,1648.72
44.6528,47173.7
74.2228,2101.61
7.1197,1491.94
96.6718,44239.5
8.48322,48038.5
54.1929,32582.7
31.5084,31864.3
-0.455378,9519.28
467.693,7613.49
29.4966,22324.9
1.34857,24532.7
237.9,1154.74
93.7555,47925.6
1666.9,24760.4
1.14628,2996.94
16.3322,1377.61
86.3112,29380.2
299.663,33852
31.9535,1572.38
652.273,11890
25981.5,6951.83
37.5463,5856.67
0.74927,5069
14.8523,23253.7
61.4706,1659.88
34.9318,2744.04
0.479391,1353.32
20.2415,7035.06
332.552,26981.9
263.376,18123.2
1.57606,2004.43
71.3326,28724.2
11.7698,31313.1
43.3991,8950.2
1.3667,1322.65
13.147,3610.19
529.516,4635.83
1.73365,4903.3
710.412,9076.28
223.667,24547.5
269.736,9532.88
64.6186,13317.5
-0.00558078,4291.48
25.3207,48497.9
29.581,3321.75
42.5669,40279.2
0.737135,1724.93
46.2961,44475.1
99745,25549
2.57647,1341.82
246.748,1168.67
15.2579,15041.9
84.0346,4253.75
1.24382,11244.3
90.1868,4305.33
27.8513,7628.7
30.6683,25701.2
0.226051,7638.22
420.776,1157.09
1555.09,46522.3
1.34888,15998.6
8.14663,6657.15
136.5,4450.48
9.96712,30373
1.70677,1110.3
2.243,2861.41
1.21873,2708.79
78.5846,4485.56
120.181,27077.2
67.9105,48948.6
825.062,2880.38
477.078,9924.12
51.4024,17072
869.996,5893.45
150.857,21863.6
45.6916,30863.8
20.8703,12491.5
-17.301,8951.19
3.61041,2538.11
0.153602,3465.09
-0.165224,23387.5
1.12083,1063.55
1.23168,1259.8
22.8503,1969.43
93.9577,47299.2
148.493,18208.9
355.367,42393.4
212.935,39704.8
4.99815,3035.08
71.1927,16828.3
20.6367,11903.3
-0.792944,1214.23
50.6043,11596.8
69.7844,2270.98
20.5344,1651.84
9.84235,2780.16
674.431,26187.4
173.602,13032.2
27.8138,2952.78
69.3849,16554.7
60.0608,1978.32
31.3147,31312.3
34.6273,38190.5
1696.06,1366.68
93.7125,26413.6
36.8491,13412.2
5.47227,6830.64
170.944,41533.8
125.284,39115
24.7022,4751.39
165.881,26559.6
119.928,3555.94
747.662,35943.9
392.428,12511
58.9775,18874.3
1.16092,14975.4
0.540013,2240.28
617.72,31275.4
5.02406,1061.68
117.629,49420.6
143.348,23646.2
133.155,17316.7
22.04,8033.02
1.72843,12633.7
17.3207,2124.88
128.022,26283
109.339,7088.82
-4.65368,1258.55
148.442,29405.6
6670,35951.8
300.347,7372.6
2959.06,36952.2
208.202,16471.8
12.3574,3736.32
41.9288,37403.3
90.8148,1473.48
52.216,1390.34
1.98863,15240.9
5672.07,47887.2
376.406,2164.12
43.5225,4867.17
6.18596,1059.15
4.58522,2556.6
0.106548,1303.27
195.057,41915.7
3207.67,18956.9
2.59628,2399.03
78.9967,38578.7
0.783881,9547.24
3.70846,1665.59
