"GFP-A","Nile Red-A"
263,571
373,699
289,629
245,356
286,521
289,646
477,735
610,737
258,596
267,595
630,674
247,466
310,659
320,697
256,514
545,633
494,679
302,660
294,650
246,430
264,363
517,462
280,525
254,378
389,547
599,634
450,729
281,555
482,695
299,487
273,627
591,710
281,623
547,735
380,674
313,547
257,506
284,675
280,568
263,534
506,763
311,670
623,739
552,739
251,503
649,727
280,386
624,688
289,578
616,785
262,554
258,477
297,683
498,672
277,634
607,753
274,550
287,632
295,609
295,377
599,516
622,733
274,462
504,616
591,698
359,381
456,710
246,396
330,708
301,592
254,462
427,413
295,566
275,557
244,382
305,468
270,590
356,670
251,511
610,685
365,366
509,609
245,460
285,546
438,747
644,549
260,575
263,625
482,656
278,612
266,607
432,759
296,438
495,679
494,747
316,602
608,660
281,659
617,592
361,487
420,702
252,519
265,599
643,729
265,473
251,387
256,556
307,676
257,394
252,387
288,384
278,644
332,741
284,653
403,636
257,529
316,718
302,664
315,580
326,681
322,670
405,610
265,552
621,727
272,589
244,477
547,611
263,596
361,675
569,726
532,566
324,674
631,627
630,736
300,680
345,645
302,378
390,735
368,622
328,692
538,734
433,754
271,608
593,589
602,728
259,463
286,625
419,485
266,556
399,566
328,597
546,623
648,520
483,381
258,515
264,366
358,667
303,647
634,726
276,635
407,740
319,623
327,605
289,642
515,694
355,610
521,670
256,469
263,455
569,696
292,639
577,721
324,606
323,551
562,696
462,647
467,536
276,662
269,434
353,645
249,376
254,518
273,634
258,599
302,676
442,634
278,621
510,476
278,661
288,607
265,518
261,600
259,454
260,505
269,564
263,529
591,485
303,609
375,638
319,469
648,729
468,745
336,619
643,705
454,712
259,516
288,455
254,564
291,609
555,706
252,523
324,655
485,586
242,390
307,642
288,573
318,657
636,729
255,467
442,726
285,454
248,522
271,516
278,597
411,727
442,728
384,739
246,456
262,566
295,371
419,754
281,654
332,582
343,560
260,415
337,707
276,629
546,709
584,509
410,686
299,440
250,547
398,578
552,764
270,540
311,453
481,639
307,635
261,538
427,448
264,564
335,701
287,693
280,620
408,749
293,627
295,621
494,679
340,698
307,736
275,645
288,667
308,665
255,509
254,459
352,699
366,705
258,384
529,670
629,727
251,419
357,699
276,593
380,699
312,566
266,439
311,497
576,722
295,651
274,610
319,706
386,399
262,615
618,767
259,582
555,728
326,468
257,594
495,388
304,693
291,694
247,486
250,381
472,667
265,561
323,671
366,420
464,704
272,621
593,680
283,636
303,650
565,728
491,565
262,473
360,623
272,531
282,589
293,612
314,441
381,734
360,387
251,465
280,656
271,523
436,662
263,390
295,674
259,577
307,584
323,397
279,620
307,627
281,570
625,790
349,507
609,674
619,675
421,698
506,658
263,609
282,570
588,618
278,639
580,527
273,595
346,451
301,678
289,598
306,658
296,658
554,720
290,657
279,560
334,710
469,529
303,671
244,415
275,505
356,730
421,604
580,437
325,507
514,504
324,705
649,645
384,755
381,705
328,676
263,545
638,762
560,684
348,738
645,544
442,719
334,534
552,501
257,581
319,691
253,515
441,673
322,729
279,385
266,635
646,629
314,655
444,608
561,659
254,520
293,636
260,510
271,612
332,442
263,587
356,712
494,710
274,378
455,772
276,607
262,536
422,756
312,687
304,564
294,560
274,581
297,650
556,715
387,604
318,697
286,658
287,477
286,654
251,443
494,710
420,718
484,746
322,665
547,601
361,742
273,625
276,602
324,647
629,741
262,484
326,636
261,551
332,507
650,671
543,693
267,558
290,666
451,695
256,518
263,582
425,766
413,673
423,590
317,706
376,615
289,542
265,566
476,565
264,518
612,702
301,617
562,691
277,682
244,375
365,475
526,604
247,463
427,504
640,673
392,552
648,631
268,587
288,682
331,643
501,673
593,599
595,724
362,707
266,600
364,613
270,594
390,645
276,636
509,585
389,681
373,700
617,624
299,469
432,496
268,664
254,610
252,412
618,523
323,612
430,510
567,675
248,444
393,542
261,471
315,685
322,605
419,502
286,637
314,691
248,530
282,624
266,479
255,479
300,654
254,362
273,611
267,584
545,703
299,482
396,685
465,695
646,668
298,577
297,625
256,435
298,549
278,604
390,545
331,562
321,733
267,452
276,517
261,558
298,526
290,565
347,456
380,513
262,597
418,686
268,409
277,522
390,753
577,578
258,530
297,663
482,736
650,666
249,504
453,756
263,605
259,435
278,665
275,614
573,766
568,683
346,385
243,366
547,483
266,624
261,459
560,705
296,658
460,603
284,678
352,647
294,649
286,689
258,373
340,666
265,479
252,546
574,704
284,564
565,671
276,631
272,518
326,414
288,658
285,642
291,654
334,511
272,584
273,489
279,645
298,563
302,457
594,769
593,731
263,500
460,676
254,463
290,371
256,397
271,607
356,450
639,794
452,677
555,455
289,652
433,739
251,531
294,601
594,697
454,730
644,718
274,512
275,649
250,537
431,632
258,393
339,449
315,661
345,651
361,519
292,368
272,637
323,730
462,606
305,696
378,663
363,655
457,558
315,632
622,691
280,685
288,418
305,690
281,565
283,488
551,776
344,647
277,636
280,607
630,470
354,528
467,689
543,655
264,358
369,677
467,441
288,622
390,682
273,393
520,490
350,459
403,412
278,588
261,426
374,673
474,656
514,584
320,679
256,574
248,493
284,411
244,368
362,642
246,469
451,766
314,664
369,489
300,670
395,698
507,589
285,663
270,612
285,601
265,641
271,540
276,557
250,463
286,674
556,651
501,605
297,630
599,680
411,728
564,657
275,588
288,689
276,623
504,702
284,633
288,524
324,721
338,652
543,749
300,667
268,603
375,759
510,494
456,584
258,615
631,651
429,750
298,464
287,669
261,364
264,541
264,447
505,698
315,696
247,367
380,578
280,606
282,697
345,650
302,586
291,634
258,503
437,632
362,572
310,593
542,633
251,481
458,711
354,638
318,593
294,643
479,583
267,480
309,674
635,652
328,591
287,622
631,761
334,680
380,748
292,647
431,721
302,672
369,497
422,604
345,663
421,760
246,364
354,734
319,704
260,588
471,383
321,645
572,700
301,689
282,601
385,474
351,601
272,606
638,787
352,720
273,627
506,495
279,598
257,530
423,572
276,634
289,470
457,453
430,650
391,704
374,735
654,622
277,570
301,675
272,615
277,659
264,382
303,685
573,562
249,408
400,758
538,568
338,428
353,607
315,628
299,569
297,434
282,672
408,685
251,443
476,515
270,488
400,631
432,645
294,452
288,543
267,624
287,470
642,679
274,597
248,525
252,416
309,683
357,713
262,638
275,615
273,649
310,579
260,571
590,734
320,711
655,645
285,390
253,570
443,660
259,555
251,417
355,729
416,594
260,572
363,736
261,556
266,622
258,421
458,479
254,504
273,646
326,675
624,596
542,762
302,610
325,703
483,690
352,453
272,610
326,412
345,399
335,665
564,697
316,654
451,758
308,597
254,556
310,681
485,504
313,533
291,439
376,398
525,721
654,646
282,676
314,634
324,529
261,512
296,648
314,673
496,394
281,625
351,677
263,623
568,655
342,697
260,508
322,658
260,552
283,608
263,597
557,775
270,558
553,730
289,637
300,550
648,645
297,677
316,713
512,679
530,478
315,678
485,680
634,501
369,749
513,731
608,744
282,641
568,773
311,663
639,730
364,716
254,365
300,656
297,625
634,670
282,611
391,579
302,698
433,507
580,524
270,606
274,482
248,363
283,576
267,429
261,525
272,580
279,581
277,601
244,395
255,556
372,465
287,438
260,617
340,641
295,592
308,658
291,422
557,679
282,618
425,501
248,452
292,663
277,590
593,725
363,746
264,505
548,640
639,516
262,618
348,609
351,669
308,661
564,532
255,578
452,564
564,465
605,713
254,538
371,558
641,468
316,677
510,759
408,577
305,714
394,644
259,384
323,560
250,439
265,602
393,720
496,556
294,614
624,787
295,604
289,618
246,396
280,566
460,774
470,644
243,374
328,682
366,667
282,558
255,463
589,641
375,672
343,708
484,468
394,642
297,640
506,710
256,549
284,665
303,677
273,631
487,611
494,654
337,435
438,752
564,645
290,615
260,603
529,584
338,520
390,730
267,612
249,464
246,395
389,715
337,624
398,382
273,367
419,563
264,578
578,736
624,705
284,626
299,493
308,687
400,697
251,379
578,570
253,374
258,519
461,719
287,648
299,369
629,585
250,425
283,598
300,643
346,695
593,681
373,412
278,605
272,543
449,695
315,679
323,491
309,698
256,474
274,608
319,468
610,609
257,556
451,619
590,731
320,661
636,549
424,748
258,539
254,577
299,637
308,698
290,666
322,699
312,391
264,558
480,697
594,770
650,572
642,660
249,435
512,722
499,744
295,579
301,667
322,641
257,360
359,575
644,561
257,462
258,495
259,525
626,732
294,662
250,387
257,606
268,559
264,626
250,526
548,656
337,698
488,632
547,644
271,609
269,396
317,684
624,675
492,588
270,638
635,747
244,474
284,682
276,581
253,545
264,627
330,496
316,516
292,607
357,427
281,393
556,722
246,417
423,619
251,476
261,632
566,719
653,560
288,517
304,691
329,717
573,704
359,713
343,574
312,697
382,742
544,419
618,746
257,596
281,607
529,761
386,666
269,524
415,653
334,663
294,639
373,694
256,571
403,742
365,499
650,628
561,672
268,597
291,655
461,642
295,436
270,633
312,483
257,525
629,703
344,630
285,597
538,590
576,767
364,706
629,690
543,714
345,488
247,398
626,667
437,610
426,494
348,382
334,441
517,744
264,470
273,534
292,649
533,573
366,659
282,667
567,605
251,524
255,582
254,587
293,620
265,607
496,728
542,652
255,570
250,410
274,590
359,748
627,668
438,553
298,631
612,746
250,459
448,714
283,358
251,450
295,639
310,605
253,404
271,597
588,493
305,667
599,750
502,715
320,696
282,610
596,721
264,598
377,649
633,695
258,537
398,698
360,438
283,603
254,524
584,600
294,641
293,630
643,697
464,649
454,382
250,458
294,532
268,612
274,631
412,708
268,561
368,711
568,772
562,476
340,638
383,718
514,711
561,729
270,589
246,482
276,528
263,648
256,496
288,497
369,682
405,626
345,614
529,612
298,526
310,734
556,724
304,669
313,614
361,465
319,728
594,461
258,555
387,651
580,550
274,388
269,617
296,680
250,490
293,647
311,553
302,525
259,581
308,720
278,614
560,675
429,719
266,505
304,461
304,705
290,654
254,427
299,382
320,552
262,485
303,661
271,381
287,663
301,560
299,681
248,421
300,628
430,772
286,679
368,668
299,655
296,690
286,681
259,558
292,359
299,412
264,610
305,441
586,733
294,599
462,624
614,719
258,509
268,477
363,380
421,673
528,711
291,645
318,718
294,622
251,508
312,682
418,592
624,720
410,685
554,699
472,444
432,683
386,690
563,697
273,616
609,510
462,700
316,685
471,697
447,608
291,631
519,718
301,557
480,457
270,650
463,683
301,448
318,474
367,503
386,490
299,627
458,699
409,730
509,750
252,457
627,607
268,433
594,762
268,415
381,731
284,505
299,665
389,700
242,382
440,702
267,573
289,659
415,381
357,518
631,740
245,434
528,733
605,670
380,419
258,420
434,398
282,633
255,491
287,597
300,568
248,428
332,717
395,628
358,693
263,591
258,579
260,534
248,412
283,596
380,546
334,678
270,567
370,667
480,745
445,575
264,556
364,367
319,580
263,546
315,706
269,491
335,543
464,523
327,693
400,751
592,767
257,523
271,628
248,448
284,625
335,406
490,718
290,685
334,491
378,670
261,472
472,563
269,598
482,725
424,746
626,642
406,756
550,732
434,735
325,710
381,693
269,543
328,697
297,652
587,651
265,560
279,632
467,413
245,392
411,727
258,511
282,561
312,493
271,563
322,642
358,570
465,687
303,361
454,552
644,684
377,748
307,700
295,611
351,648
273,614
304,605
268,605
252,426
603,702
247,429
313,746
331,720
468,594
287,680
409,691
472,659
479,523
288,379
316,517
270,559
338,654
271,512
251,459
581,782
260,561
303,618
290,693
384,626
312,614
308,669
498,458
269,599
543,741
452,759
258,474
247,369
585,673
525,660
298,712
268,485
573,723
248,530
337,750
311,370
250,440
272,456
291,585
265,490
328,724
453,645
275,623
252,421
292,710
325,645
248,367
555,700
424,589
288,636
268,638
603,458
464,684
286,519
321,649
390,662
265,626
249,468
271,595
272,565
322,700
251,517
634,694
643,675
277,646
283,576
284,671
259,535
263,386
447,688
281,602
498,691
313,672
263,585
347,655
445,634
300,640
288,639
256,548
255,555
263,454
391,739
247,437
291,366
418,756
262,596
258,517
375,557
412,668
287,626
294,642
445,736
294,401
311,630
381,589
267,385
301,678
325,496
458,538
321,688
451,588
278,553
336,682
269,591
279,528
257,546
484,746
296,667
279,605
301,679
270,458
289,546
322,381
310,633
240,389
294,586
339,748
268,599
279,615
307,593
332,700
286,595
270,599
265,564
377,524
282,600
267,416
639,559
520,565
258,360
261,607
277,541
547,609
262,545
322,654
360,756
614,734
295,678
582,471
292,676
261,606
632,733
603,750
272,617
327,617
281,563
270,360
639,709
295,634
295,670
308,518
466,700
366,485
298,620
327,617
403,670
486,561
471,529
644,599
259,477
332,621
398,708
378,544
406,743
639,598
566,454
465,522
248,360
433,710
385,681
284,581
259,451
266,603
248,468
270,551
277,636
635,645
314,619
322,443
325,618
616,542
389,679
329,704
265,568
250,399
307,656
293,671
336,685
251,443
602,604
249,405
366,648
312,659
264,610
363,592
265,624
358,674
285,457
249,482
253,517
640,591
306,722
451,725
280,656
291,655
257,519
579,733
614,588
318,639
366,715
610,514
588,639
411,520
255,381
603,622
311,668
256,523
582,629
581,679
578,462
458,707
262,547
270,642
356,541
599,557
371,706
477,736
277,525
339,600
324,727
275,551
268,541
300,504
305,666
252,532
258,405
543,724
255,435
271,587
335,718
241,398
259,434
295,681
286,634
300,445
338,630
306,645
244,484
410,551
371,663
289,627
610,620
267,600
400,674
250,481
453,768
272,502
286,659
539,705
250,487
315,692
264,562
264,607
265,520
266,581
357,706
337,721
252,438
265,564
287,663
263,497
245,421
248,443
498,711
350,670
402,641
474,715
277,630
300,373
493,671
350,496
642,743
505,778
432,512
365,473
250,480
262,536
301,679
300,501
359,609
302,737
407,707
612,741
297,684
602,644
603,647
503,764
480,745
332,643
336,677
263,572
476,518
325,568
247,453
486,772
309,583
304,658
582,715
527,779
421,655
414,591
363,406
293,638
330,529
379,687
379,706
442,656
545,557
283,507
295,696
325,675
654,576
292,568
435,737
352,696
253,561
463,613
338,478
588,611
369,630
563,736
582,496
267,421
420,720
368,513
632,526
628,676
384,554
374,539
559,488
253,356
413,385
287,606
345,618
335,669
570,743
349,706
309,628
532,587
552,438
335,740
250,440
326,647
624,670
263,523
396,585
394,611
340,458
289,675
250,449
252,489
248,490
460,723
263,559
290,425
345,710
428,655
286,559
279,625
391,487
290,358
265,555
573,760
303,514
531,576
306,661
358,516
269,415
560,632
251,423
254,413
270,604
276,663
650,713
280,582
278,550
275,575
250,373
286,570
312,533
316,659
561,494
464,536
551,651
286,623
348,566
260,630
523,691
254,397
342,641
277,408
336,696
475,570
317,669
373,684
259,368
243,393
629,677
295,633
245,372
257,513
368,640
310,681
491,731
276,612
256,380
427,632
268,440
425,637
266,638
293,684
499,776
630,722
276,640
283,667
359,672
280,593
254,449
409,710
252,451
305,626
268,614
340,572
486,707
326,657
497,557
649,630
295,363
292,504
258,471
414,767
285,657
407,710
485,473
288,640
518,734
601,606
251,445
264,619
302,629
283,516
254,583
537,674
312,680
448,746
249,485
261,440
332,431
481,677
275,433
491,771
639,707
408,715
373,693
283,523
322,714
527,569
290,704
274,637
262,392
314,644
287,687
303,475
499,751
266,552
283,413
303,402
252,374
277,636
408,664
264,615
599,547
419,471
292,631
296,674
290,570
293,423
565,443
491,596
473,497
272,583
480,393
256,386
253,608
285,517
264,581
321,660
570,712
391,596
273,455
262,549
309,693
279,602
370,721
249,529
265,501
457,717
460,588
382,712
319,644
316,501
578,433
306,619
279,393
419,721
412,528
499,600
368,693
351,530
428,709
427,744
651,588
441,732
315,717
639,657
520,758
416,465
526,658
636,624
350,632
279,527
266,536
295,650
266,547
274,591
243,401
463,578
275,668
501,533
264,502
258,470
444,492
454,529
550,688
555,733
307,708
363,638
258,624
252,412
297,657
339,667
465,621
263,525
301,599
307,531
298,554
459,408
357,460
633,590
561,425
318,624
543,555
245,375
506,648
261,604
265,381
310,650
310,661
273,555
367,537
267,531
268,484
534,662
253,382
269,627
329,637
393,648
523,404
356,702
624,592
256,543
380,645
387,706
257,533
291,516
520,750
385,490
569,705
354,693
581,758
276,577
251,375
370,696
267,454
359,570
399,712
361,695
320,556
368,455
274,681
247,375
276,642
649,623
309,711
252,432
371,731
308,680
463,673
276,645
318,693
283,507
272,551
259,508
313,640
260,624
254,587
303,688
584,514
358,422
639,682
633,740
263,627
295,618
298,619
374,733
332,701
450,710
577,747
256,369
355,669
458,664
271,516
616,718
249,375
417,655
252,513
296,426
255,434
256,597
639,733
274,442
380,382
286,651
291,673
261,601
347,675
540,403
244,477
283,513
634,714
296,389
365,716
653,643
264,530
249,439
575,684
336,623
455,765
461,644
268,391
513,691
294,621
252,446
311,638
330,710
305,679
513,592
480,624
259,559
285,609
426,712
272,571
432,714
565,769
511,670
309,643
497,673
259,600
293,359
304,442
324,590
443,741
269,565
259,556
545,611
315,373
630,684
326,614
409,573
242,384
623,738
277,631
384,670
335,710
272,559
641,663
408,741
583,630
403,623
359,745
641,629
254,468
244,358
382,685
294,645
263,485
334,687
346,675
315,633
387,749
320,569
250,363
454,484
259,371
288,678
305,656
634,559
263,596
464,768
618,628
257,402
240,358
413,714
340,692
252,493
384,591
398,548
624,659
390,713
354,551
534,431
363,710
327,673
282,381
491,747
271,620
364,599
548,755
252,409
438,741
248,379
628,697
260,463
251,385
551,656
460,749
285,611
254,492
366,682
300,579
294,641
620,704
315,658
286,675
484,702
291,669
263,515
282,677
276,607
277,594
278,418
271,546
610,750
461,675
291,659
241,361
454,661
611,605
281,555
259,625
562,567
345,699
280,636
331,707
265,398
319,655
282,642
296,611
257,534
270,560
313,440
377,656
309,708
274,626
249,387
248,440
256,552
300,611
373,696
284,397
360,691
254,375
298,601
282,639
289,372
266,550
289,562
336,604
498,662
279,628
254,559
283,572
640,641
463,750
339,701
268,583
298,587
281,632
250,359
414,664
259,397
243,361
311,644
302,406
293,664
353,724
244,452
465,606
477,621
332,677
262,450
259,513
261,520
341,681
606,607
254,556
257,499
643,723
342,754
528,761
370,540
645,538
517,640
428,729
333,443
283,585
614,571
353,621
309,683
254,507
276,616
382,619
268,490
304,630
651,640
431,711
283,631
268,561
598,671
264,479
313,582
337,502
252,377
267,482
311,508
494,446
369,724
526,599
244,483
269,580
254,523
260,383
295,427
370,701
343,668
587,695
344,708
433,559
305,696
332,724
472,504
261,613
308,601
281,419
293,665
558,456
479,471
291,649
263,526
255,534
269,532
412,764
618,751
303,466
355,419
291,660
292,618
639,659
307,519
277,675
283,575
424,410
394,749
248,377
476,769
431,537
250,514
313,643
244,384
271,631
280,622
274,605
285,681
362,724
268,500
263,604
272,651
340,679
438,726
305,596
288,618
397,714
260,557
537,610
358,623
291,674
356,700
310,680
295,541
258,597
259,572
584,721
424,515
258,565
272,591
265,616
262,500
361,721
513,721
270,386
248,493
248,386
298,682
311,704
255,375
472,735
291,512
376,470
282,360
426,569
563,718
565,773
437,672
504,719
256,587
247,471
529,700
315,512
621,674
423,726
503,450
500,511
263,368
295,643
534,732
478,656
350,708
265,598
446,628
317,584
314,664
255,579
259,512
452,611
259,505
304,618
578,625
634,740
276,527
600,586
299,616
269,545
253,600
315,652
276,443
385,714
262,531
258,485
258,582
263,391
629,706
320,708
242,404
599,760
251,550
247,361
328,583
255,528
292,357
456,482
608,666
485,644
604,766
303,551
310,691
262,525
593,588
529,733
525,487
323,573
421,668
260,502
332,680
341,556
375,544
611,716
483,441
378,734
377,439
384,684
632,568
267,630
355,505
258,597
464,602
293,707
283,622
338,742
255,494
301,552
582,473
335,638
377,715
251,517
324,676
258,428
304,670
300,652
248,405
264,611
267,532
295,621
344,700
320,673
301,424
362,417
313,633
249,534
466,688
252,473
462,509
249,540
275,621
270,622
264,411
280,570
433,698
320,447
282,663
249,488
375,590
419,732
269,632
436,706
341,685
259,518
434,660
288,446
262,558
275,516
641,659
272,431
398,736
285,511
280,559
295,431
375,670
490,573
444,456
289,621
288,536
290,680
282,549
316,524
257,566
249,394
264,412
252,401
342,606
253,454
265,480
625,632
320,391
255,517
490,691
254,485
279,548
446,648
362,699
369,625
371,453
279,660
337,483
312,577
378,368
581,734
264,635
283,678
372,514
418,591
280,520
607,610
531,664
295,629
364,740
538,695
279,623
286,650
613,503
295,713
285,478
390,713
513,773
254,593
304,631
274,396
310,679
305,676
376,761
290,705
591,646
600,672
262,450
252,424
397,702
287,668
330,726
256,374
265,589
556,601
329,696
554,720
264,560
277,609
288,631
518,741
525,596
303,442
256,357
343,687
640,634
264,633
283,681
429,512
329,603
624,750
250,546
617,708
273,563
430,735
471,584
564,533
258,552
437,421
263,580
493,696
317,650
427,738
256,455
312,667
268,512
251,494
287,625
645,614
269,432
263,402
407,673
480,766
326,472
302,573
368,694
366,442
271,658
304,677
632,612
550,777
272,640
250,505
346,675
361,663
274,521
570,787
427,399
370,717
354,691
507,705
300,570
486,642
357,681
305,663
375,676
271,600
297,605
650,670
447,636
304,607
263,615
303,720
349,635
385,655
306,563
247,366
452,445
352,684
537,743
546,766
480,697
299,657
507,771
348,451
417,566
477,714
574,747
279,629
262,550
335,444
289,496
644,675
381,536
456,629
415,565
274,602
244,367
290,644
244,487
274,533
296,542
254,535
262,360
369,527
524,651
290,575
543,728
250,443
513,725
270,548
289,634
321,593
254,549
412,440
616,688
264,388
304,374
448,705
285,618
485,396
279,604
579,591
515,659
305,675
296,669
263,544
506,749
262,589
315,677
360,707
351,696
571,700
395,497
257,439
301,691
290,649
388,685
543,621
265,588
581,739
490,606
281,672
257,492
275,597
437,681
259,483
262,418
311,643
333,675
333,631
654,571
505,472
304,707
314,488
654,677
258,548
273,563
282,602
330,675
445,693
253,408
430,693
274,567
293,615
331,642
248,535
645,609
263,540
328,668
454,500
442,716
317,701
544,626
617,747
327,665
357,436
614,598
249,380
428,725
340,634
295,649
262,549
496,659
281,659
269,637
293,471
578,636
606,576
602,519
585,674
267,605
405,674
292,638
401,638
264,468
250,558
289,570
591,752
253,511
461,543
536,626
288,604
558,744
274,390
318,706
284,526
264,610
508,687
285,646
366,727
263,559
261,531
324,607
275,446
300,666
282,548
331,683
359,576
301,686
274,639
254,480
304,627
334,663
447,575
522,549
312,692
615,665
391,683
409,736
280,609
291,650
524,534
258,525
442,597
487,600
608,648
270,520
326,704
581,635
276,623
598,636
245,456
252,536
283,647
404,687
287,380
290,648
554,683
322,469
255,371
261,530
250,456
252,554
371,738
293,548
271,566
265,603
439,606
638,662
302,699
260,603
248,439
293,664
571,681
261,564
634,721
276,522
268,624
305,499
324,715
522,653
549,522
605,741
270,639
598,460
388,539
330,746
250,451
314,697
252,569
273,636
287,557
549,695
320,660
285,638
355,644
332,672
274,577
295,574
273,609
374,602
277,619
254,486
492,702
582,642
543,619
429,633
316,522
343,635
253,537
248,537
267,600
265,596
252,548
648,685
283,641
250,456
388,613
266,602
490,638
264,448
299,601
291,638
283,590
303,718
262,557
421,712
259,377
300,589
524,718
278,439
307,695
259,389
286,359
297,668
252,470
258,494
261,611
577,682
585,726
333,543
260,557
388,658
251,426
597,759
269,582
367,541
490,581
265,628
531,668
416,376
343,695
634,687
610,648
285,623
267,623
575,725
284,524
284,660
581,594
293,598
360,392
266,581
248,448
264,505
393,695
579,744
266,551
295,574
281,565
461,684
340,692
260,533
329,598
309,666
253,514
356,684
255,545
259,597
281,540
255,547
257,417
294,691
252,476
468,718
281,615
257,570
414,742
611,508
291,580
329,692
331,726
476,706
456,416
282,664
513,733
278,392
436,638
263,621
266,663
315,648
376,678
269,574
303,675
281,664
300,572
630,679
283,669
469,729
542,552
471,657
255,526
282,642
406,672
253,574
264,601
572,703
268,555
301,637
268,650
269,586
403,708
306,525
647,555
245,455
327,701
272,387
298,617
277,566
547,623
294,661
314,692
301,657
529,688
418,704
525,591
263,561
251,496
335,638
651,733
314,376
570,541
322,513
422,571
338,693
272,663
632,491
254,470
250,460
301,635
264,541
246,384
311,381
325,546
359,597
495,591
431,647
275,616
310,664
280,659
