"Comp-FITC-A","Comp-Texas Red-A"
296,374
243,245
253,246
242,235
261,248
545,495
259,242
284,433
255,242
342,580
251,243
404,619
253,246
662,459
251,246
283,263
266,390
509,674
305,545
297,511
241,236
260,250
268,250
255,244
283,260
248,238
254,255
262,253
255,242
248,233
269,254
249,285
261,255
256,245
277,327
303,545
256,243
258,247
358,610
263,246
253,240
247,244
371,571
264,251
257,242
243,244
244,238
245,238
243,236
258,246
254,242
398,552
1010,847
252,233
243,236
268,246
249,234
245,244
257,243
251,245
249,240
260,519
631,749
463,681
260,238
372,602
1003,877
310,471
337,536
247,238
327,317
253,238
254,239
720,625
252,246
245,235
823,786
236,232
377,569
254,302
249,238
351,453
356,561
257,236
742,781
262,236
255,246
251,248
251,318
381,550
461,341
716,747
278,241
251,240
243,231
965,838
302,255
275,381
259,248
244,240
251,243
244,232
245,235
240,233
248,248
330,569
472,688
258,335
299,408
265,409
251,239
423,625
245,241
249,239
253,245
248,243
284,264
783,813
244,237
851,729
800,546
439,588
369,647
259,245
962,812
239,244
279,256
256,258
255,246
260,250
408,654
553,518
243,234
279,239
241,232
368,561
311,500
600,665
254,240
243,237
242,235
246,236
255,249
259,244
254,247
252,251
244,236
263,250
429,554
259,281
245,236
267,253
310,569
260,245
398,456
247,259
813,787
385,625
360,508
323,540
247,237
367,519
242,241
242,233
292,257
254,243
253,241
256,244
361,485
605,554
330,576
438,626
278,252
246,238
261,244
249,236
236,239
244,235
808,736
267,301
842,748
255,335
372,273
339,508
797,501
633,747
241,237
240,239
661,614
234,234
252,240
242,261
273,254
281,358
247,239
255,239
316,385
326,440
833,752
305,453
255,246
240,245
698,319
319,550
647,465
244,243
247,239
245,247
242,242
245,237
288,248
355,556
257,254
251,244
462,512
253,243
250,249
248,242
263,252
254,243
248,240
244,242
246,247
259,252
251,242
785,685
273,342
770,497
269,244
268,478
253,248
305,552
922,749
251,241
345,520
288,357
332,511
362,458
330,381
240,237
248,241
253,240
247,240
258,245
251,237
280,484
246,241
296,382
678,623
261,244
912,769
244,245
290,480
755,576
287,250
249,239
252,247
536,465
466,463
249,241
248,241
256,241
258,242
500,684
337,261
257,240
250,236
251,241
851,770
286,421
590,572
370,564
372,618
390,619
281,464
253,239
269,314
250,240
254,243
251,242
410,380
832,738
258,240
264,258
247,237
349,610
254,242
244,237
264,238
248,251
346,580
251,241
260,249
249,241
306,579
333,585
479,331
371,593
245,237
385,572
262,283
249,243
246,239
284,246
259,249
684,723
340,441
432,416
530,727
266,244
261,253
251,240
438,592
247,238
312,512
242,239
346,553
387,639
980,818
447,658
253,237
256,245
242,239
261,251
241,238
239,232
246,237
263,378
247,241
282,334
785,709
249,245
456,489
251,242
255,240
255,245
255,251
769,752
679,563
261,245
297,547
604,775
265,248
259,240
246,239
245,241
278,425
259,246
242,238
245,244
831,775
249,244
243,235
253,242
246,235
249,243
330,297
733,689
251,242
417,779
247,238
258,244
706,715
550,658
246,262
243,240
823,768
254,244
242,233
242,232
265,331
783,696
818,682
253,239
264,255
793,807
433,623
360,520
241,234
255,248
905,803
240,231
252,239
252,235
241,233
256,237
553,597
241,229
251,247
310,240
242,238
259,246
670,561
240,238
361,606
234,235
706,415
236,234
241,231
257,243
245,232
237,231
242,238
262,522
547,656
259,321
254,239
662,659
268,247
340,244
865,776
246,241
245,236
691,515
243,238
238,232
243,239
261,255
252,239
347,484
333,291
247,241
307,284
259,250
276,256
268,249
315,240
293,517
259,242
262,245
250,341
257,246
756,713
559,666
255,305
259,306
271,250
892,714
252,316
274,452
421,320
333,510
281,246
673,613
256,245
385,618
816,753
431,544
249,235
280,486
247,237
483,577
251,236
268,256
249,244
248,239
254,245
256,244
258,243
245,237
287,444
266,251
246,242
265,449
724,707
251,240
261,241
258,247
258,244
261,246
303,250
263,247
259,250
256,242
247,242
254,242
255,256
250,235
476,605
258,267
277,250
252,242
262,249
253,242
861,774
838,690
263,241
609,751
296,335
245,233
260,243
246,232
434,587
346,531
256,243
895,778
389,627
515,308
891,755
248,242
398,306
246,240
250,291
243,240
269,486
257,240
783,757
253,241
257,244
259,240
534,266
243,233
250,246
254,244
250,239
644,730
791,708
252,242
772,703
562,573
240,234
262,248
265,246
246,243
251,242
253,242
246,241
261,246
245,242
250,240
242,239
252,243
270,383
255,246
808,592
240,237
246,240
243,240
260,251
271,360
256,243
278,481
253,248
243,245
489,252
297,406
374,616
267,371
273,243
247,241
248,242
255,282
247,244
254,299
251,245
263,246
345,523
257,240
242,239
531,639
243,237
255,239
251,243
253,241
253,240
282,492
246,240
246,239
246,241
520,713
281,453
244,240
549,658
244,235
260,250
242,237
314,516
246,235
367,259
371,541
243,234
241,234
258,238
259,248
266,244
814,699
250,240
804,599
243,266
246,236
258,247
929,761
559,734
250,242
255,235
699,765
252,240
329,536
248,236
251,242
726,628
261,301
305,245
285,520
743,716
250,246
261,252
759,809
255,245
840,796
444,628
394,622
254,247
748,722
241,234
350,616
263,355
292,581
249,434
804,607
253,243
691,719
1007,849
260,230
253,232
241,229
772,762
865,739
688,544
452,614
240,234
361,231
824,584
242,228
489,493
596,565
434,628
451,659
294,445
235,230
239,228
255,239
246,231
447,678
744,655
239,234
256,245
461,688
250,254
244,239
258,439
242,232
254,237
300,574
315,537
1023,895
240,226
305,543
241,232
309,430
791,798
352,587
553,278
253,246
249,240
250,343
609,616
504,390
242,235
251,235
275,242
424,257
472,553
249,244
246,254
248,239
250,236
819,808
255,287
249,236
634,710
825,539
253,272
369,608
247,241
254,247
743,758
345,609
247,237
254,241
239,239
690,716
250,250
245,236
260,244
571,670
250,236
401,615
290,253
261,244
258,239
349,277
668,639
369,499
255,273
458,629
822,695
249,247
1023,889
309,555
248,243
809,699
437,656
293,388
275,287
245,236
247,235
250,239
254,243
244,238
261,401
263,262
266,488
368,616
243,239
243,240
389,582
267,466
611,766
250,238
310,242
387,413
256,236
257,245
257,242
251,268
240,238
301,282
284,264
303,488
319,541
313,291
241,234
346,375
344,586
264,243
248,277
519,518
391,619
369,642
640,717
255,241
251,245
263,258
380,562
254,242
498,611
272,251
277,249
248,243
266,235
787,638
256,245
504,640
244,240
351,428
565,698
273,252
254,241
325,492
247,239
241,237
254,243
252,248
786,532
619,731
246,233
285,427
399,627
241,232
355,584
263,245
276,255
254,244
258,254
320,595
266,248
247,238
242,240
245,236
245,238
247,238
253,248
253,238
274,447
259,243
252,239
343,573
256,271
272,245
248,238
259,244
264,259
252,243
257,239
248,237
260,246
261,250
250,251
864,745
252,297
243,236
252,245
264,251
463,641
512,614
783,694
327,606
247,240
293,546
259,243
460,684
274,250
391,538
253,243
636,700
249,238
765,711
256,254
542,641
385,239
259,242
268,249
376,586
326,568
261,242
254,252
250,243
325,252
261,385
289,419
268,347
273,249
253,243
257,245
866,602
252,243
993,841
281,251
270,245
410,557
248,245
507,456
246,244
249,243
402,483
401,522
242,238
266,253
274,517
372,288
842,712
256,242
271,244
251,240
251,239
278,423
666,650
270,393
713,586
254,250
295,267
260,245
249,245
247,238
252,245
269,262
446,671
257,240
251,241
255,244
494,659
726,371
753,728
335,635
318,257
250,245
257,327
250,236
243,233
261,238
244,236
250,235
287,534
689,784
258,242
239,227
239,235
329,466
248,234
256,260
389,453
438,684
302,523
246,232
682,611
324,477
252,247
505,630
248,239
642,663
259,249
256,248
272,409
250,239
291,361
455,605
286,247
391,610
261,243
245,238
261,246
251,238
260,252
263,274
256,245
415,593
245,240
677,603
587,699
269,249
249,239
249,243
346,563
251,238
249,233
740,580
316,260
364,497
246,242
256,241
249,238
441,561
259,237
242,236
242,234
260,293
409,353
267,359
246,237
670,763
536,730
315,539
248,237
267,511
336,558
259,246
257,254
256,246
257,245
244,237
254,239
787,777
259,246
343,570
257,247
245,240
785,697
248,234
286,261
268,236
585,674
257,253
244,244
241,239
457,385
395,538
314,478
1023,859
250,241
251,242
467,629
245,238
254,253
240,246
570,640
424,309
241,278
244,241
321,573
256,377
254,242
268,257
255,237
253,263
246,239
329,610
247,247
433,578
265,246
240,236
255,245
284,254
244,239
506,528
334,538
299,284
260,247
248,241
303,380
306,479
1023,895
244,234
293,398
695,363
251,241
255,243
705,662
248,235
452,650
243,240
646,445
867,728
602,735
252,238
261,242
247,237
254,245
245,238
253,272
242,234
298,440
661,609
568,722
320,607
573,764
256,238
365,341
708,777
690,535
245,239
253,242
246,238
237,233
255,242
810,569
256,241
250,236
811,790
371,638
239,232
245,237
240,241
267,371
265,244
253,237
250,241
257,251
256,292
247,239
334,509
258,255
287,292
297,504
257,240
267,250
258,250
252,242
262,300
251,396
253,240
470,646
314,551
256,243
503,669
415,634
256,240
265,246
257,247
253,250
250,239
254,240
513,685
290,448
242,238
271,251
245,234
313,450
243,236
265,244
251,240
312,489
247,233
373,629
243,234
765,576
609,615
828,767
421,616
248,238
740,627
725,661
254,237
838,768
492,336
408,622
261,245
254,243
250,242
255,240
241,239
260,247
241,235
246,241
245,237
254,242
759,775
324,563
281,385
309,269
264,249
680,697
260,245
391,285
248,240
777,752
248,241
260,242
250,237
261,250
310,437
252,248
259,248
253,243
248,235
478,521
584,762
530,708
252,241
241,231
260,239
822,696
266,249
258,241
510,488
561,510
599,633
259,297
325,529
257,243
450,618
484,277
255,242
291,282
260,246
252,238
292,354
241,236
268,249
348,553
255,241
249,241
242,237
252,240
258,239
630,639
256,244
252,238
665,712
251,238
997,853
247,240
315,533
269,258
252,246
253,239
345,611
309,562
241,238
338,573
250,239
248,237
557,635
982,839
250,242
419,533
428,633
247,237
253,242
248,240
266,254
248,235
259,251
280,542
534,690
248,242
304,527
678,659
247,237
263,247
257,234
248,236
247,234
245,240
245,238
249,238
387,621
254,244
270,412
323,550
965,830
280,255
280,246
334,292
265,248
685,619
239,232
242,236
244,235
248,241
244,241
261,245
239,237
243,235
240,247
245,233
260,256
250,240
248,241
249,242
242,237
259,242
277,386
554,425
258,378
248,246
293,406
253,245
244,244
499,381
735,448
279,473
245,238
257,248
298,251
251,241
391,373
253,236
371,475
435,630
253,244
511,243
247,246
251,245
359,607
248,242
265,260
240,234
253,242
795,754
242,235
251,245
250,244
289,569
294,276
272,255
664,630
420,637
270,251
244,239
242,236
252,236
257,242
803,562
355,584
256,254
258,246
255,244
313,476
247,235
368,528
237,237
239,235
347,253
239,238
267,267
245,238
246,237
588,630
248,401
253,240
259,246
254,242
264,241
252,238
262,246
242,239
249,241
836,746
389,591
838,724
245,237
252,240
250,241
246,241
246,235
245,241
663,502
240,237
249,238
249,242
567,649
335,571
397,588
482,719
273,266
261,241
243,236
252,238
839,673
245,238
261,245
245,270
282,237
242,231
284,321
251,239
252,240
265,254
250,245
271,252
238,235
253,335
261,340
251,236
252,236
244,243
586,563
249,240
663,764
247,236
242,238
679,713
269,244
874,686
488,261
327,515
763,457
240,235
257,474
435,604
240,235
240,238
269,354
793,659
383,489
250,246
251,259
242,232
600,668
375,667
245,239
694,650
246,236
258,242
495,662
268,368
263,256
259,238
253,238
253,242
314,547
761,490
732,667
241,236
771,743
567,322
332,279
827,767
380,607
255,240
389,626
492,671
267,489
402,638
314,546
624,773
875,736
274,332
299,249
243,233
235,236
250,238
250,238
241,232
324,586
243,234
240,233
242,231
683,582
811,702
254,235
576,709
240,233
387,570
244,231
236,226
262,247
248,238
390,584
273,455
237,235
243,234
264,368
239,234
440,672
254,236
249,321
246,252
250,241
291,256
312,574
249,249
247,240
271,263
249,238
249,237
249,241
249,242
555,679
717,738
257,249
250,241
271,248
260,246
247,239
823,725
304,253
255,240
402,403
272,283
771,663
238,240
467,661
249,244
244,242
743,635
240,237
601,515
279,256
242,239
317,267
246,241
276,328
256,243
346,451
253,239
246,238
259,243
278,260
246,237
260,243
328,533
249,241
288,399
266,241
797,578
263,247
699,719
240,235
241,238
263,246
246,236
373,611
241,237
648,547
259,389
246,238
821,702
258,246
1023,875
310,293
257,243
268,251
261,448
247,240
715,739
522,657
246,240
268,352
252,241
245,239
245,236
432,640
254,245
240,239
262,243
247,242
247,237
874,731
299,266
301,315
258,255
245,240
276,376
588,670
834,743
272,256
241,251
479,404
254,237
259,246
251,249
249,244
460,559
252,242
559,720
407,642
976,862
255,235
382,599
273,242
256,247
265,245
254,242
260,246
363,614
257,242
255,246
848,787
676,500
294,425
254,239
249,239
256,243
256,244
380,569
250,245
252,240
816,716
254,243
405,588
264,240
254,243
259,242
246,237
326,512
602,671
796,696
277,501
778,748
263,245
250,238
254,239
249,245
249,256
347,394
249,242
247,237
245,241
604,718
257,252
249,243
246,241
247,243
376,574
265,251
253,246
278,260
246,238
271,245
252,271
247,242
263,371
261,251
325,577
263,256
252,250
250,241
246,237
310,291
268,257
425,672
278,502
775,692
249,245
268,245
595,512
645,692
256,533
244,237
253,241
250,239
249,240
256,242
391,585
257,240
313,479
249,228
640,491
1017,858
253,243
251,240
268,247
359,572
737,545
360,641
376,269
1023,886
341,556
240,235
257,239
290,442
292,283
825,719
249,238
247,231
250,239
240,234
299,467
242,238
895,751
259,249
244,237
501,427
350,610
254,238
401,563
252,237
244,239
594,752
258,243
240,237
264,247
248,234
258,240
301,516
409,627
247,242
256,238
248,238
274,246
247,240
248,235
279,527
249,239
275,250
338,599
361,546
722,532
1022,973
409,380
292,284
298,556
542,683
595,679
246,241
245,239
254,397
411,642
246,237
251,242
761,642
241,233
814,701
472,574
246,235
259,246
247,263
259,244
248,242
250,241
265,246
420,622
259,243
286,475
244,235
258,236
247,240
245,236
252,237
254,242
249,244
644,750
253,249
1023,928
258,240
399,664
823,717
244,235
238,233
239,236
631,501
244,241
399,619
262,243
249,238
285,255
554,591
246,239
364,596
407,663
583,472
318,507
678,667
249,238
244,239
390,646
250,238
257,250
254,238
256,281
277,258
798,614
418,580
516,647
554,719
313,450
251,242
260,342
308,506
247,242
250,245
252,239
262,245
248,248
250,240
628,607
246,241
247,239
871,719
325,573
243,346
341,595
704,643
254,371
257,249
239,239
546,736
256,242
261,390
247,241
466,617
270,247
325,597
248,242
240,241
258,251
784,795
243,237
276,251
246,234
251,241
269,254
764,426
248,247
250,242
244,237
807,764
308,550
275,311
245,241
247,238
331,387
244,237
245,232
788,710
847,730
256,237
249,238
245,235
1022,864
241,239
254,253
823,717
250,237
253,245
251,240
642,759
248,237
245,240
248,242
250,240
278,400
750,693
249,238
243,240
268,248
270,318
271,254
255,248
279,256
264,405
726,560
264,252
266,253
284,264
242,240
461,591
244,243
260,243
238,236
242,231
439,659
255,243
996,823
335,290
332,547
250,241
409,620
237,229
272,430
242,236
356,576
255,238
271,248
412,647
378,583
620,446
241,242
647,784
249,240
329,451
276,270
247,238
243,239
442,592
809,765
326,611
246,234
246,235
267,454
243,238
253,244
251,238
250,239
252,240
527,562
254,240
251,243
405,617
795,610
354,588
246,241
312,287
252,245
253,241
252,239
522,670
265,245
252,241
247,240
264,252
248,248
479,562
246,231
356,603
709,741
369,627
545,615
385,581
250,236
239,237
243,236
622,382
242,233
251,241
584,708
245,239
244,243
814,527
348,601
798,688
344,593
243,236
248,303
249,245
251,241
249,243
250,240
261,242
327,593
260,243
264,242
254,306
250,236
789,515
347,601
257,240
268,293
252,246
252,240
274,240
243,235
670,438
250,239
697,549
713,723
253,277
251,242
254,246
270,257
248,243
255,246
259,241
286,241
246,273
251,237
281,264
243,240
255,247
352,587
254,244
339,486
359,563
248,248
247,238
373,483
243,238
751,746
251,241
248,240
255,241
268,251
264,307
241,237
372,259
247,241
248,245
1016,849
282,259
248,238
332,602
256,406
241,230
336,648
325,560
255,241
251,238
256,244
257,250
254,252
750,614
318,498
264,250
242,236
817,763
254,242
249,238
242,233
787,560
725,709
361,559
710,763
262,244
288,444
326,559
253,259
252,243
389,635
893,779
244,240
821,781
260,261
253,241
261,242
242,240
245,235
432,680
263,248
563,532
248,242
324,519
255,245
248,238
246,237
338,542
604,501
250,242
301,280
242,233
275,241
256,247
271,328
1023,916
241,228
242,235
244,237
500,560
326,543
556,604
559,520
360,554
314,508
249,241
249,239
245,233
343,564
270,233
444,337
250,240
253,235
273,251
247,235
271,367
246,237
251,239
249,238
248,237
509,330
253,239
250,240
266,406
417,623
375,322
253,241
258,241
252,244
328,275
270,247
263,249
1023,929
266,252
261,249
253,247
264,242
384,617
243,234
251,236
275,416
446,256
426,676
263,243
1023,906
247,239
247,243
251,239
248,244
253,246
253,244
246,244
707,550
416,588
318,481
243,243
252,242
263,251
253,244
241,242
259,250
252,250
249,238
247,261
243,240
615,273
254,244
263,462
244,238
240,239
246,240
243,238
271,252
289,366
243,241
263,351
280,429
383,529
386,501
346,612
694,467
245,243
252,241
251,264
309,351
256,342
255,245
255,243
745,576
381,321
252,242
249,240
365,582
261,247
766,669
242,240
239,235
243,242
246,244
449,618
323,310
344,283
247,246
252,250
602,507
255,331
609,506
242,238
255,241
249,238
263,248
648,716
246,240
243,236
256,462
482,422
261,243
248,239
619,577
252,323
280,524
260,246
276,259
278,414
444,636
250,237
261,248
250,245
264,254
257,253
258,249
365,588
263,242
259,324
246,236
516,243
246,242
509,653
258,350
266,253
256,239
271,413
253,239
259,244
246,236
302,340
256,239
282,240
360,490
250,238
261,246
255,237
252,235
420,594
329,531
600,734
246,233
267,359
251,331
244,235
270,320
398,564
644,539
257,245
257,251
240,233
254,239
260,251
452,687
249,238
336,549
261,243
278,255
560,567
570,439
253,242
384,603
776,527
841,612
563,646
238,236
248,240
316,305
250,241
276,477
328,375
811,601
248,238
261,243
255,248
393,511
253,240
268,368
309,561
250,253
253,240
247,248
259,245
246,245
1023,944
290,520
271,465
255,244
254,246
242,240
512,707
337,496
269,438
357,589
247,233
253,258
267,247
274,245
254,237
262,251
239,236
241,238
389,643
259,246
571,553
999,842
246,234
310,497
239,231
249,238
541,627
260,244
239,230
246,242
254,251
249,239
244,231
258,241
272,307
245,239
572,479
261,245
277,258
283,435
245,237
256,245
246,241
442,640
249,270
1021,861
658,508
314,551
244,237
530,713
252,244
242,235
284,290
413,569
699,740
273,234
253,237
253,235
253,236
300,289
493,481
416,641
246,235
254,237
249,235
250,238
286,269
254,236
254,243
245,236
546,706
245,245
247,234
253,238
243,235
502,581
559,575
823,828
270,320
249,239
242,233
255,235
686,610
345,373
245,278
310,562
498,694
284,419
809,745
245,234
699,779
240,232
380,519
334,510
422,628
250,234
242,233
798,696
307,580
351,554
946,835
257,240
253,258
247,236
436,650
245,234
248,237
784,596
1023,915
237,236
270,388
239,236
241,234
255,454
241,238
282,405
245,239
498,487
242,234
238,236
244,238
510,427
320,547
251,243
696,642
246,241
654,302
429,602
244,242
804,337
245,243
1023,912
243,241
242,236
283,362
244,237
246,242
759,689
912,819
287,469
1013,867
241,234
245,239
379,514
295,423
518,685
806,683
241,237
396,630
240,232
271,602
242,236
303,344
245,239
244,239
312,328
256,242
238,234
247,239
379,630
240,256
698,579
702,604
255,250
271,255
253,242
247,244
246,240
247,242
272,248
255,251
657,742
244,235
763,604
263,301
245,239
257,246
281,512
824,748
438,248
260,358
317,268
241,235
385,370
255,244
278,474
253,245
265,250
281,404
250,239
255,243
564,457
691,623
297,416
389,406
438,667
306,482
747,718
245,351
242,231
254,233
257,244
246,238
337,478
241,233
288,449
261,358
326,486
270,241
795,687
262,242
266,260
250,235
281,449
245,244
286,446
267,263
246,237
317,238
258,255
281,371
246,242
279,268
249,241
250,244
260,246
265,248
390,303
337,540
850,651
260,248
244,235
836,743
318,550
360,577
246,238
296,251
264,251
861,816
247,239
605,719
252,245
501,620
255,247
269,318
459,390
256,245
262,244
257,246
263,246
714,716
531,741
811,613
247,241
251,242
588,473
270,250
426,644
335,245
253,240
238,234
338,503
428,571
786,701
242,237
243,236
242,242
406,644
248,243
675,469
254,241
246,241
351,612
249,241
247,243
244,240
252,241
564,278
243,240
252,243
256,248
256,240
790,684
250,246
257,247
261,263
287,242
578,502
261,250
313,569
235,235
257,273
260,244
429,392
408,589
259,237
536,682
357,597
252,237
531,431
244,233
1015,858
245,236
296,547
545,687
738,358
245,239
311,573
632,567
253,244
247,239
276,449
301,271
245,237
266,305
377,576
240,236
249,240
253,241
249,237
599,605
256,245
594,355
815,493
263,256
251,246
254,247
258,249
255,395
251,242
271,270
728,523
252,241
265,252
252,239
368,539
401,621
251,237
255,244
257,240
250,244
252,242
255,249
255,258
320,555
254,243
292,260
242,241
257,250
253,242
287,251
254,239
257,248
265,320
264,250
255,242
244,237
559,706
244,236
243,240
579,706
245,234
247,241
370,602
327,577
426,323
259,249
255,241
244,233
271,441
267,253
247,237
261,365
246,236
255,239
251,244
307,489
542,571
254,247
259,244
437,621
240,235
258,244
288,492
254,242
316,416
283,565
249,238
246,240
298,437
261,277
262,240
351,512
247,239
250,241
740,650
312,250
496,670
259,245
261,384
415,593
374,607
265,252
255,244
374,589
364,409
262,243
277,314
268,274
721,616
282,437
241,239
239,235
838,700
249,241
258,247
368,273
274,251
243,241
248,240
252,240
235,237
255,236
249,238
408,651
248,245
244,237
352,635
442,544
523,445
691,705
800,773
247,243
753,592
266,248
244,237
656,661
633,636
234,234
253,247
237,255
426,507
282,302
247,243
282,252
241,240
571,652
247,236
253,241
238,240
241,238
335,597
247,238
355,594
246,236
248,238
276,286
248,240
246,242
254,253
323,265
245,239
280,505
254,246
244,237
398,639
249,239
879,771
273,437
249,246
259,261
251,248
253,242
715,620
952,795
244,241
239,234
245,234
770,721
358,588
666,666
432,563
256,326
245,246
446,629
809,612
279,511
251,240
578,629
241,234
249,241
322,591
280,362
250,245
277,461
247,234
249,238
246,243
243,236
282,436
253,247
247,238
256,245
267,460
754,652
898,744
245,236
302,249
261,247
254,250
245,236
709,692
247,240
248,241
249,241
272,410
242,238
249,240
246,239
242,230
245,236
248,239
1023,909
263,237
304,463
252,244
235,239
265,249
244,235
830,751
251,236
245,237
258,250
246,242
1023,913
251,238
556,487
247,240
242,240
273,263
304,509
247,238
251,245
270,250
256,246
253,248
382,604
740,467
251,312
249,240
242,236
371,616
257,304
242,234
825,727
244,242
263,239
317,474
398,632
352,583
244,235
832,683
402,648
760,583
241,235
246,237
259,361
249,237
248,249
249,320
251,244
407,636
433,342
304,500
1023,864
258,248
250,442
457,372
255,247
249,237
267,420
256,236
279,262
253,247
379,534
302,432
260,243
818,718
256,245
244,266
247,239
244,238
321,290
349,574
246,237
762,703
245,239
308,257
251,242
253,238
246,242
246,236
273,301
255,236
247,236
471,694
246,234
242,237
253,241
353,562
266,241
354,603
244,232
251,247
263,259
250,244
251,239
287,261
252,245
250,238
247,242
268,246
243,241
283,260
358,570
652,715
342,290
238,240
373,642
661,673
250,239
355,364
269,235
244,232
260,259
246,234
254,245
788,573
262,289
444,688
258,250
252,237
248,237
257,241
255,247
234,228
228,233
276,484
237,231
962,759
248,236
252,241
242,237
346,643
257,243
241,237
265,246
243,233
398,577
243,237
348,570
398,616
251,239
239,238
247,237
275,246
248,245
500,637
253,244
435,486
325,285
293,501
252,248
781,755
249,242
438,629
244,240
998,829
246,236
243,238
250,243
263,339
392,548
255,243
244,239
238,237
245,236
241,232
246,249
422,701
255,242
402,583
255,244
306,395
260,241
255,303
257,319
455,266
240,238
291,395
323,516
244,236
250,239
249,240
242,239
1023,878
326,542
248,237
251,243
242,241
243,244
240,241
254,249
687,682
248,246
246,236
260,246
989,810
263,248
718,565
277,257
395,352
424,519
243,237
248,242
246,239
263,243
774,730
257,393
245,239
263,251
594,643
439,645
242,234
249,263
256,261
306,480
327,385
274,246
248,240
345,511
246,241
253,244
753,729
539,642
240,237
259,373
251,238
268,248
254,242
848,747
250,239
247,281
247,238
272,355
245,241
259,252
258,245
249,242
253,243
428,660
254,249
259,344
802,622
869,745
241,235
243,237
247,276
266,423
312,281
249,243
268,268
242,241
252,244
719,749
264,238
532,607
785,691
272,331
243,235
245,237
244,244
246,237
721,742
607,589
248,244
247,242
787,681
583,567
265,253
253,250
280,279
258,378
429,573
253,245
259,245
243,241
250,359
449,662
291,239
802,731
266,247
529,684
253,241
264,398
355,609
242,240
269,244
368,338
252,271
249,241
248,240
252,245
251,245
246,254
244,240
676,624
242,240
249,238
242,241
381,446
244,238
270,250
578,280
262,244
249,243
260,294
326,539
272,258
247,236
640,572
262,252
458,676
246,230
255,247
273,397
313,501
245,236
818,690
971,806
248,247
254,244
446,641
237,233
248,239
614,708
259,237
358,623
242,239
245,235
258,239
260,239
252,236
252,236
250,239
